conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
259,"523, 524, 13891",Iraq,Government of Iraq,116,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of Dominican Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Honduras, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Nicaragua, Government of North Macedonia, Government of Norway, Government of Philippines, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Spain, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, al-Mahdi Army","233, 234, 5659",,2,,2004,4094,4081,6142,4,Iraq,645,"339, 900, 373, 355, 316, 390, 42, 92, 366, 372, 91, 325, 705, 367, 368, 359, 712, 210, 93, 343, 385, 840, 290, 235, 360, 317, 732, 230, 972, 369, 200, 2",,,645,645,2,25.1
259,"523, 524, 525, 13891",Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF, al-Mahdi Army","233, 234, 235, 5659",,2,,2007,2212,2040,2481,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 359, 712, 343, 290, 360, 317, 732, 972, 200, 2",,,645,645,2,25.1
259,"524, 13891",Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","IS, al-Mahdi Army","234, 5659",,2,,2008,2112,2098,2539,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 359, 712, 343, 290, 360, 732, 972, 369, 200, 2",,,645,645,2,25.1
259,521,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1991,237,237,1261,3,Iraq,645,,,,645,645,2,25.1
259,521,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1992,280,280,741,3,Iraq,645,,,,645,645,2,25.1
259,521,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1993,75,75,203,3,Iraq,645,,,,645,645,2,25.1
259,521,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1994,34,34,36,3,Iraq,645,,,,645,645,2,25.1
259,521,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1995,325,325,650,3,Iraq,645,,,,645,645,2,25.1
259,521,Iraq,Government of Iraq,116,,SCIRI,231,,2,,1996,42,42,66,3,Iraq,645,,,,645,645,2,25.1
259,"523, 524, 525",Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of North Macedonia, Government of Norway, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2005,2608,2542,3563,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 359, 712, 210, 343, 385, 290, 235, 360, 317, 732, 369, 200, 2",,,645,645,2,25.1
259,"523, 524, 525",Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2006,3923,3192,4123,4,Iraq,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 359, 712, 343, 290, 360, 317, 732, 200, 2",,,645,645,2,25.1
259,"523, 524",Iraq,Government of Iraq,116,Government of United States of America,"Ansar al-Islam, IS","233, 234",,2,,2011,864,737,959,4,Iraq,645,2,,,645,645,2,25.1
259,524,Iraq,Government of Iraq,116,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",IS,234,,2,,2009,1036,910,1058,4,Iraq,645,"900, 92, 366, 200, 2",,,645,645,2,25.1
259,524,Iraq,Government of Iraq,116,Government of United States of America,IS,234,,2,,2010,989,810,1040,4,Iraq,645,2,,,645,645,2,25.1
259,524,Iraq,Government of Iraq,116,,IS,234,,2,,2012,565,487,598,3,Iraq,645,,,,645,645,2,25.1
259,524,Iraq,Government of Iraq,116,,IS,234,,2,,2013,1870,1723,1925,3,"Iraq, Syria",645,,,,645,"645, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2014,13797,13035,15073,4,"Iraq, Syria",645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,"645, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2015,10982,10918,12181,4,"France, Iraq, Libya, Syria",645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,"220, 645, 620, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2016,9775,9543,10214,4,"Belgium, Iraq, Libya, Syria",645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,"211, 645, 620, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of Australia, Government of Belgium, Government of France, Government of Jordan, Government of Saudi Arabia, Government of United Kingdom, Government of United States of America",IS,234,,2,,2017,10012,9763,12173,4,"Afghanistan, France, Iraq, Pakistan, Syria",645,"900, 211, 220, 663, 670, 200, 2",,,645,"700, 220, 645, 770, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of Australia, Government of Belgium, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Kingdom, Government of United States of America",IS,234,,2,,2018,866,855,899,4,"Australia, Belgium, France, Iraq, Syria",645,"900, 211, 220, 663, 210, 670, 200, 2",,,645,"900, 211, 220, 645, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2019,498,497,520,4,"Iraq, Syria, United Kingdom",645,"220, 210, 200, 2",,,645,"645, 652, 200",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2020,674,641,714,4,"Iraq, Syria",645,"220, 210, 200, 2",,,645,"645, 652",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2021,707,628,816,4,"Afghanistan, Iraq",645,"220, 210, 200, 2",,,645,"700, 645",2,25.1
259,524,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2022,340,337,350,4,Iraq,645,"220, 210, 200, 2",,,645,645,2,25.1
259,524,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2023,203,203,205,4,Iraq,645,"220, 210, 200, 2",,,645,645,2,25.1
259,524,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,,2024,217,215,230,4,Iraq,645,"220, 210, 200, 2",,,645,645,2,25.1
13219,14085,Ukraine,Government of Ukraine,61,,Maidan,5817,,2,,2014,88,88,107,3,Ukraine,369,,,,369,369,1,25.1
421,14102,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2013,28,26,28,3,India,750,,,,750,750,3,25.1
421,14102,India,Government of India,141,,NDFB-S,5826,,1,Bodoland,2014,39,33,58,3,India,750,,,,750,750,3,25.1
421,884,India,Government of India,141,,ABSU,362,,1,Bodoland,1989,72,72,80,3,India,750,,,,750,750,3,25.1
421,884,India,Government of India,141,,ABSU,362,,1,Bodoland,1990,25,25,25,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1994,36,36,36,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1996,25,25,27,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1997,34,34,34,3,"Bhutan, India",750,,,,750,"760, 750",3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1998,31,31,31,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,1999,33,33,33,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2001,77,77,77,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2002,44,44,44,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2003,109,109,122,3,India,750,,,,750,750,3,25.1
421,885,India,Government of India,141,,NDFB,363,,1,Bodoland,2004,27,27,27,3,India,750,,,,750,750,3,25.1
421,886,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2009,73,69,78,3,India,750,,,,750,750,3,25.1
421,886,India,Government of India,141,,NDFB - RD,1066,,1,Bodoland,2010,57,57,86,3,India,750,,,,750,750,3,25.1
13243,14117,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,,Government of Ukraine,61,,3,Crimea,2022,91502,69229,166886,2,"Poland, Russia (Soviet Union), Ukraine",365,,369,,"365, 369","290, 365, 369",1,25.1
13243,14117,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,,Government of Ukraine,61,,3,Crimea,2023,75180,59676,135426,2,"Russia (Soviet Union), Ukraine",365,,369,,"365, 369","365, 369",1,25.1
13243,14117,"Russia (Soviet Union), Ukraine",Government of Russia (Soviet Union),57,Government of North Korea,Government of Ukraine,61,,3,Crimea,2024,75686,68784,121134,2,"Russia (Soviet Union), Ukraine",365,731,369,,"365, 369","365, 369",1,25.1
13246,14124,Ukraine,Government of Ukraine,61,,DPR,5840,Government of Russia (Soviet Union),1,Donetsk,2014,2276,2201,2652,4,Ukraine,369,,,365,369,369,1,25.1
13247,14184,Ukraine,Government of Ukraine,61,,LPR,5839,Government of Russia (Soviet Union),1,Lugansk,2014,1072,1048,1380,4,"Russia (Soviet Union), Ukraine",369,,,365,369,"365, 369",1,25.1
13306,14210,Ukraine,Government of Ukraine,61,,United Armed Forces of Novorossiya,5914,Government of Russia (Soviet Union),1,Novorossiya,2014,1459,1435,1497,4,Ukraine,369,,,365,369,369,1,25.1
13306,"14210, 15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR, United Armed Forces of Novorossiya","5914, 6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2015,1890,1738,1947,4,Ukraine,369,,,365,369,369,1,25.1
13306,"15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2016,697,488,766,4,Ukraine,369,,,365,369,369,1,25.1
13306,"15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2017,447,422,497,4,Ukraine,369,,,365,369,369,1,25.1
13306,"15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2018,243,168,257,4,Ukraine,369,,,365,369,369,1,25.1
13306,"15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2019,311,259,311,4,Ukraine,369,,,365,369,369,1,25.1
13306,"15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2020,196,113,257,4,Ukraine,369,,,365,369,369,1,25.1
13306,"15100, 15101",Ukraine,Government of Ukraine,61,,"DPR, LPR","6711, 6712",Government of Russia (Soviet Union),1,Novorossiya,2021,208,167,213,4,Ukraine,369,,,365,369,369,1,25.1
13306,15100,Ukraine,Government of Ukraine,61,,DPR,6711,Government of Russia (Soviet Union),1,Novorossiya,2022,43,40,47,4,Ukraine,369,,,365,369,369,1,25.1
13324,14236,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,,Government of Tajikistan,131,,1,Common Border,2021,56,56,56,2,"Kyrgyzstan, Tajikistan",703,,702,,"702, 703","703, 702",3,25.1
13324,14236,"Kyrgyzstan, Tajikistan",Government of Kyrgyzstan,132,,Government of Tajikistan,131,,1,Common Border,2022,150,134,159,2,"Kyrgyzstan, Tajikistan",703,,702,,"702, 703","703, 702",3,25.1
13675,14244,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2014,126,126,126,3,Lebanon,660,,,,660,660,2,25.1
13675,14244,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2015,76,42,135,3,Lebanon,660,,,,660,660,2,25.1
13675,14244,Lebanon,Government of Lebanon,119,,IS,234,,1,Islamic State,2017,70,69,96,3,Lebanon,660,,,,660,660,2,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2016,68,68,68,3,Pakistan,770,,,,770,770,3,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2017,80,80,81,3,Pakistan,770,,,,770,770,3,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2018,51,51,51,3,Pakistan,770,,,,770,770,3,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2019,29,29,29,3,Pakistan,770,,,,770,770,3,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2021,26,26,26,3,Pakistan,770,,,,770,770,3,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2022,29,25,30,3,"Afghanistan, Pakistan",770,,,,770,"700, 770",3,25.1
13936,14319,Pakistan,Government of Pakistan,142,,IS,234,,1,Islamic State,2023,86,85,86,3,Pakistan,770,,,,770,770,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,,1,Islamic State,2015,679,615,855,4,Afghanistan,700,"770, 2",,,700,700,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,"Government of Pakistan, Government of United States of America",IS,234,,1,Islamic State,2016,2141,2100,2544,4,Afghanistan,700,"770, 2",,,700,700,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2017,2795,2738,3009,4,Afghanistan,700,2,,,700,700,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2018,2842,2770,5149,4,Afghanistan,700,2,,,700,700,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2019,1075,1045,1435,4,Afghanistan,700,2,,,700,700,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2020,316,279,356,4,Afghanistan,700,2,,,700,700,3,25.1
13637,14320,Afghanistan,Government of Afghanistan,130,Government of United States of America,IS,234,,1,Islamic State,2021,264,206,322,4,"Afghanistan, Pakistan",700,2,,,700,"700, 770",3,25.1
