Entity,Code,Year,cephalopods__00002766__production__005511__tonnes,molluscs__other__00002767__production__005511__tonnes,crustaceans__00002765__production__005511__tonnes,marine_fish__other__00002764__production__005511__tonnes,demersal_fish__00002762__production__005511__tonnes,pelagic_fish__00002763__production__005511__tonnes,freshwater_fish__00002761__production__005511__tonnes
El Salvador,SLV,2021,0,0,2000,7000,0,41000,8000
El Salvador,SLV,2022,0,0,2000,7000,0,41000,8000
Estonia,EST,1992,5770,0,800,19490,9590,88350,5690
Estonia,EST,1993,1010,0,300,15240,13170,112990,4800
Estonia,EST,1994,0,0,1050,2260,23420,93780,3580
Estonia,EST,1995,0,0,2380,60,32770,93190,3940
Estonia,EST,1996,2430,0,3290,200,19890,78930,4090.0002
Estonia,EST,1997,0,0,4990,20,10930,104010,3920
Estonia,EST,1998,0,0,7210,500,11720,94380,5170
Estonia,EST,1999,0,0,12450,30,3610,91670,4230
Estonia,EST,2000,0,0,12820,40,10220,85940,4350
Estonia,EST,2001,1830,0,11240,90,5630,82840,4000
Estonia,EST,2002,530,0,14240,130,3540,77120,6140
Estonia,EST,2003,0,0,12970,60,4150,56820,5460
Estonia,EST,2004,120,0,13590,270,5240,64830,4120
Estonia,EST,2005,580,0,12380,60,4570,77540,4200
Estonia,EST,2006,520,0,6130,80,4890,70070,5490
Estonia,EST,2007,0,0,12080,10,4130,77230,5170
Estonia,EST,2008,0,0,12740,20,3120,80510,5460
Estonia,EST,2009,10,0,8590,30,3450,80540,5470
Estonia,EST,2010,0,0,9000,0,5000,77000,5000
Estonia,EST,2011,0,0,11000,0,5000,60000,5000
Estonia,EST,2012,1000,0,6000,0,4000,50000,5000
Estonia,EST,2013,0,0,6000,0,4000,53000,6000
Estonia,EST,2014,0,0,6000,0,5000,52000,6000
Estonia,EST,2015,0,0,7000,0,4000,56000,6000
Estonia,EST,2016,0,0,7000,0,5000,58000,7000
Estonia,EST,2017,0,0,7000,0,8000,62000,6000
Estonia,EST,2018,0,0,8000,0,9000,64000,7000
Estonia,EST,2019,0,0,10000,0,8000,64000,7000
Estonia,EST,2020,0,0,10000,0,8000,64000,7000
Estonia,EST,2021,0,0,10000,0,8000,64000,7000
Estonia,EST,2022,0,0,10000,0,8000,64000,7000
Eswatini,SWZ,1961,,,0,,,,0
Eswatini,SWZ,1962,,,0,,,,0
Eswatini,SWZ,1963,,,0,,,,0
Eswatini,SWZ,1964,,,0,,,,0
Eswatini,SWZ,1965,,,0,,,,0
Eswatini,SWZ,1966,,,0,,,,0
Eswatini,SWZ,1967,,,0,,,,0
Eswatini,SWZ,1968,,,0,,,,50
Eswatini,SWZ,1969,,,0,,,,50
Eswatini,SWZ,1970,,,0,,,,50
Eswatini,SWZ,1971,,,0,,,,50
Eswatini,SWZ,1972,,,0,,,,50
Eswatini,SWZ,1973,,,0,,,,50
Eswatini,SWZ,1974,,,0,,,,50
Eswatini,SWZ,1975,,,0,,,,50
Eswatini,SWZ,1976,,,0,,,,50
Eswatini,SWZ,1977,,,0,,,,50
Eswatini,SWZ,1978,,,0,,,,40
Eswatini,SWZ,1979,,,0,,,,60
Eswatini,SWZ,1980,,,0,,,,70
Eswatini,SWZ,1981,,,0,,,,70
Eswatini,SWZ,1982,,,0,,,,80
Eswatini,SWZ,1983,,,0,,,,80
Eswatini,SWZ,1984,,,0,,,,90
Eswatini,SWZ,1985,,,0,,,,90
Eswatini,SWZ,1986,,,0,,,,100
Eswatini,SWZ,1987,,,0,,,,100
Eswatini,SWZ,1988,,,0,,,,110
Eswatini,SWZ,1989,,,0,,,,110
Eswatini,SWZ,1990,,,0,,,,110
Eswatini,SWZ,1991,,,0,,,,110
Eswatini,SWZ,1992,,,0,,,,100
Eswatini,SWZ,1993,,,0,,,,110
Eswatini,SWZ,1994,,,0,,,,120
Eswatini,SWZ,1995,,,0,,,,140
Eswatini,SWZ,1996,,,10,,,,140
Eswatini,SWZ,1997,,,0,,,,110
Eswatini,SWZ,1998,,,0,,,,130
Eswatini,SWZ,1999,,,10,,,,110
Eswatini,SWZ,2000,,,10,,,,110
Eswatini,SWZ,2001,,,10,,,,120
Eswatini,SWZ,2002,,,0,,,,60
Eswatini,SWZ,2003,,,0,,,,60
Eswatini,SWZ,2004,,,0,,,,60
Eswatini,SWZ,2005,,,0,,,,60
Eswatini,SWZ,2006,,,0,,,,60
Eswatini,SWZ,2007,,,0,,,,50
Eswatini,SWZ,2008,,,0,,,,40
Eswatini,SWZ,2009,,,0,,,,100
Eswatini,SWZ,2010,,,0,,,,0
Eswatini,SWZ,2011,,,0,,,,0
Eswatini,SWZ,2012,,,0,,,,0
Eswatini,SWZ,2013,,,0,,,,0
Eswatini,SWZ,2014,,,0,,,,0
Eswatini,SWZ,2015,,,0,,,,0
Eswatini,SWZ,2016,,,,,,,0
Eswatini,SWZ,2017,,,,,,,0
Eswatini,SWZ,2018,,,,,,,0
Eswatini,SWZ,2019,,,,,,,0
Eswatini,SWZ,2020,,,,,,,0
Eswatini,SWZ,2021,,,,,,,0
Eswatini,SWZ,2022,,,,,,,0
Ethiopia,ETH,2018,,0,0,0,0,0,57000
Ethiopia,ETH,2019,,0,0,0,0,0,59000
Ethiopia,ETH,2020,,0,0,0,0,0,61000
Ethiopia,ETH,2021,,0,0,0,0,0,61000
Ethiopia,ETH,2022,,0,0,0,0,0,61000
Ethiopia,ETH,1993,,,,,,,4200
Ethiopia,ETH,1994,,,,,,,5320
Ethiopia,ETH,1995,,,,,,,6380
Ethiopia,ETH,1996,,,,,,,8810
Ethiopia,ETH,1997,,,,,,,10390
Ethiopia,ETH,1998,,,,,,,14010
Ethiopia,ETH,1999,,,,,,,15870
Ethiopia,ETH,2000,,,,,,,15700
Ethiopia,ETH,2001,,,,,,,15410
Ethiopia,ETH,2002,,,,,,,12310
Ethiopia,ETH,2003,,,,,,,9230
Ethiopia,ETH,2004,,,,,,,10030
Ethiopia,ETH,2005,,,,,,,9470
Ethiopia,ETH,2006,,,,,,,9920
Ethiopia,ETH,2007,,,,,,,13280
Ethiopia,ETH,2008,,,,,,,16800
Ethiopia,ETH,2009,,,,,,,17070
Ethiopia,ETH,2010,,,,,,,18000
Ethiopia,ETH,2011,,,,,,,24000
Ethiopia,ETH,2012,,,,,,,29000
Ethiopia,ETH,2013,,,,,,,38000
Ethiopia,ETH,2014,,,,,,,50000
Ethiopia,ETH,2015,,,,,,,46000
Ethiopia,ETH,2016,,,,,,,50000
Ethiopia,ETH,2017,,,,,,,56000
Ethiopia (former),OWID_ERE,1961,,100,100,0,0,8300,0
Ethiopia (former),OWID_ERE,1962,,100,300,0,0,8600,0
Ethiopia (former),OWID_ERE,1963,,700,200,1000,0,7000,0
Ethiopia (former),OWID_ERE,1964,,300,300,400,600,9700,400
Ethiopia (former),OWID_ERE,1965,,200,400,600,700,13300,500
Ethiopia (former),OWID_ERE,1966,,300,600,400,2400,11800,500
Ethiopia (former),OWID_ERE,1967,,300,700,1500,2000,11000,500
Ethiopia (former),OWID_ERE,1968,,200,700,1500,1500,10000,500
Ethiopia (former),OWID_ERE,1969,,200,700,1500,1300,10000,500
Ethiopia (former),OWID_ERE,1970,,400,1000,1200,1700,12000,900
Ethiopia (former),OWID_ERE,1971,,400,400,1200,2600,14200,300
Ethiopia (former),OWID_ERE,1972,,500,0,1200,1100,11000,1000
Ethiopia (former),OWID_ERE,1973,,300,0,1000,400,2000,1000
Ethiopia (former),OWID_ERE,1974,,300,0,600,500,3500,1000
Ethiopia (former),OWID_ERE,1975,,0,0,400,30,2000,1500
Ethiopia (former),OWID_ERE,1976,,0,20,600,100,250,2000
Ethiopia (former),OWID_ERE,1977,,0,0,150,10,0,2300
Ethiopia (former),OWID_ERE,1978,,0,0,20,0,0,2500
Ethiopia (former),OWID_ERE,1979,,0,0,0,0,0,2800
Ethiopia (former),OWID_ERE,1980,,0,50,70,0,290,3100
Ethiopia (former),OWID_ERE,1981,,0,0,130,0,200,3500
Ethiopia (former),OWID_ERE,1982,,0,0,150,0,200,3400
Ethiopia (former),OWID_ERE,1983,,0,0,200,0,200,3500
Ethiopia (former),OWID_ERE,1984,,0,0,300,0,300,3700
Ethiopia (former),OWID_ERE,1985,,0,0,250,0,250,3500
Ethiopia (former),OWID_ERE,1986,,0,0,300,0,300,3500
Ethiopia (former),OWID_ERE,1987,,0,0,250,0,250,3500
Ethiopia (former),OWID_ERE,1988,,0,0,720,0,0,3340
Ethiopia (former),OWID_ERE,1989,,0,0,1560,0,0,2710
Ethiopia (former),OWID_ERE,1990,,0,0,1170,0,0,3810
Ethiopia (former),OWID_ERE,1991,,0,0,120,0,0,4150
Ethiopia (former),OWID_ERE,1992,,0,0,100,0,0,4510
Europe,,1961,67900,309040,181000,433020,5067430,3996230,1140530
Europe,,1962,77700,389600,185400,410900,5395510,4108470,1153240
Europe,,1963,75900,372370,210400,528050,5792810,4492810,988140
Europe,,1964,84400,473180,201600,515990,5966090,5404310,1112000
Europe,,1965,121840,484690,196000,622390,6749310,6107290,1290090
Europe,,1966,104390,462480,210700,617390,7238590,6598420,1256940
Europe,,1967,126340,464360,203700,631170,7847350,6783330,1340780
Europe,,1968,152120,499970,205700,608500,8637530,6262710,1250750
Europe,,1969,142800,538290,217400,723270,8938880,5819490,1203760
Europe,,1970,131840,609650,229370,792970,9424720,6444800,1374770
Europe,,1971,161700,599110,215490,707640,9193450,6738880,1454670
Europe,,1972,238530,656330,213040,692630,9689470,7109430,1364960
Europe,,1973,263580,648430,240920,661250,9674610,8230230,1399640
Europe,,1974,267770,688500,247340,654990,10735010,7865960,1280490
Europe,,1975,272050,732500,284640,692550,10180970,8663870,1564030
Europe,,1976,245400,698450,260360,829420,10235610,9837970,1313600
Europe,,1977,278680,723700,311270,780360,9192800,9790220,1382770
Europe,,1978,237900,741920,372380,806450,8948270,8993920,1335250
Europe,,1979,254920,713260,529300,613720,8987470,8745060,1443910
Europe,,1980,261910,775760,688460,697150,9257020,8757960,1459780
Europe,,1981,273280,861350,663500,865960,8982810,9006350,1489080
Europe,,1982,367420,878620,759280,822920,9407320,8358410,1545620
Europe,,1983,406770,929120,503390,642740,9478420,8822970,1634030
Europe,,1984,363890,928500,423400,689620,10162150,9247590,1600000
Europe,,1985,409940,970440,621180,786380,10022760,8694990,1735940
Europe,,1986,366630,1003610,669310,626350,10918100,8405000,1712970
Europe,,1987,414230,1094150,692390,495550,10647560,8515660,1839580
Europe,,1988,390090,1039450,649520,536410,10556280,9205020,1807340
Europe,,1989,523500,988160,595390,478390,9890970,9031430,1994960
Europe,,1990,480130,988110,673480,326470,8523770,8737400,1881139.9
Europe,,1991,466320,1007370,618520,295700,8225060,8187920,1761920
Europe,,1992,434160,1023390,520540,290780,8083390,7271730,1357320
Europe,,1993,324320,964710,360580,260130,7451240,6872330,1317140
Europe,,1994,295810,1017470,385400,234460,7402570,6304290,1363090
Europe,,1995,295140,1098280,469570,281920,8094090,6776930,1427690
Europe,,1996,290110,1063450,461770,274030,7935030,7326970,1460020
Europe,,1997,232720,1101030,459000,217270,8076950,7638220,1560610
Europe,,1998,247060,1253540,451140,188400,7636940,7164650,1667260
Europe,,1999,238560,1241660,457270,135420,7000370,6907390,1782820
Europe,,2000,237700,1189040,452600,226870,6738810,7194450,1769800
Europe,,2001,221680,1156080,432810,190290,6932520,6839440,1761140
Europe,,2002,212240,1048520,437800,145530,6311990,6941720,1754180
Europe,,2003,191250,1086540,410440,107240,6591580,5889100,1837080
Europe,,2004,205040,1056170,379790,65980,6404480,5639320,1770090
Europe,,2005,199260,945190,357580,174930,5938120,5985370,1853610
Europe,,2006,224350,950740,373450,78290,6157890,5298180,1920060
Europe,,2007,196030,956330,410430,127380,5777060,5531910,2157990
Europe,,2008,181600,870780,414420,179970,5675450,5449710,2045900
Europe,,2009,181400,873100,387300,188510,5609410,5753000,2461370
Europe,,2010,187000,842000,456000,195000,6123000,5800000,2333000
Europe,,2011,184000,871000,425000,170000,5569000,5735000,2627000
Europe,,2012,208000,830000,401000,117000,5642000,5537000,2767000
Europe,,2013,213000,795000,436000,134000,6078000,5257000,2736000
Europe,,2014,241000,841000,506000,65000,6390000,5221000,2750000
Europe,,2015,171000,879000,493000,57000,6634000,5368000,2805000
Europe,,2016,181000,910000,523000,27000,6375000,5075000,2914000
Europe,,2017,194000,902000,519000,18000,7044000,5518000,2855000
Europe,,2018,203000,970000,631000,15000,6815000,5518000,3180000
Europe,,2019,192000,915000,655000,12000,6532000,4732000,3166000
Europe,,2020,219000,915000,651000,17000,6655000,4808000,3031000
Europe,,2021,180000,911000,640000,20000,6576000,4804000,3289000
Europe,,2022,180000,911000,640000,20000,6576000,4804000,3289000
Europe (FAO),,1961,68200,309140,183400,433820,5121040,4000240,1140520
Europe (FAO),,1962,77900,389700,187100,412100,5449110,4110980,1153230
Europe (FAO),,1963,75900,372470,212600,529350,5846700,4496710,988130
Europe (FAO),,1964,84400,473380,203800,517490,6013290,5412110,1111990
Europe (FAO),,1965,121840,484890,197800,623680,6802600,6109380,1290080
Europe (FAO),,1966,104390,462780,212600,618390,7295280,6600330,1256940
Europe (FAO),,1967,126340,464660,205800,631960,7905950,6784310,1340760
Europe (FAO),,1968,152120,500270,207500,609200,8700840,6263410,1250750
Europe (FAO),,1969,142810,538690,219700,723760,8991890,5820580,1203770
Europe (FAO),,1970,131900,610060,231770,793490,9471590,6446170,1374770
Europe (FAO),,1971,161690,599600,217290,707910,9248960,6739750,1454650
Europe (FAO),,1972,238500,656940,214730,693320,9742460,7111120,1364970
Europe (FAO),,1973,263580,649030,243710,662340,9719370,8232820.5,1399650
Europe (FAO),,1974,267750,688920,249760,655520,10776420,7866790,1280440
Europe (FAO),,1975,272170,733580,287250,693210,10221970,8666460,1563990
Europe (FAO),,1976,245390,699740,263120,829910,10272820,9839670,1313540
Europe (FAO),,1977,278840,724570,313180,780730,9233630,9790210,1382740
Europe (FAO),,1978,237830,742980,374060,807390,8994050,8993820,1335220
Europe (FAO),,1979,254820,714110,531150,613950,9030600,8744980,1443890
Europe (FAO),,1980,261820,776510,690540,697420,9295820,8760430,1459830
Europe (FAO),,1981,273210,862150,665390,866240,9018880,9015230,1489180
Europe (FAO),,1982,367390,879480,762170,823120,9439650,8368450,1545760
Europe (FAO),,1983,406790,930190,505230,643430,9515290,8829080,1634210
Europe (FAO),,1984,363870,929540,425190,690020,10199570,9252600,1600260
Europe (FAO),,1985,410000,971310,622960,786610,10058620,8698400,1736790
Europe (FAO),,1986,366740,1004680,670410,626390,10951930,8405280,1713920
Europe (FAO),,1987,414200,1095120,693750,495710,10682410,8515560,1840600
Europe (FAO),,1988,390150,1040199.94,650900,536580,10592570,9204890,1808470
Europe (FAO),,1989,523599.97,988740,597150,478540,9924620,9031760,1996150
Europe (FAO),,1990,480350,988630,674850,326860,8559530,8737400,1882240
Europe (FAO),,1991,466230,1007730,619930,296370,8259300,8187710,1763150
Europe (FAO),,1992,434080,1023780,522080.03,291060,8114850,7265350,1358600
Europe (FAO),,1993,324190,965120,362260,260820,7481160,6865190,1318360
Europe (FAO),,1994,295500,1017830,387150,235280,7430400,6297950,1364350
Europe (FAO),,1995,295240,1098600,471790,282590,8122850,6770210,1428900
Europe (FAO),,1996,290250,1063880,463020,272260,7959400,7319670,1461310
Europe (FAO),,1997,232630,1101450,460250,204680,8101120,7629450,1561790
Europe (FAO),,1998,247020,1253910,451930,188710,7656890,7153280,1668430
Europe (FAO),,1999,238520,1242010,458690,135240,7023380,6871190,1784820
Europe (FAO),,2000,237410,1189050,452490,225950,6735250,7129190,1769580
Europe (FAO),,2001,221400,1156090,432730,189500,6925520,6791100,1760980
Europe (FAO),,2002,212020,1048520,437660,144050,6306850,6805940,1754050
Europe (FAO),,2003,191070,1086520,410340,107000,6588230,5843500,1836900
Europe (FAO),,2004,204870,1056150,379750,65810,6401000,5562080,1769930
Europe (FAO),,2005,199040,945200,357570,174750,5934370,5925880,1853510
Europe (FAO),,2006,224120,950740,373420,78080,6154330,5269560,1919950
Europe (FAO),,2007,195770,956350,410370,127140,5773780,5530870,2157880
Europe (FAO),,2008,181410,870780,414380,179750,5671650,5449090,2045780
Europe (FAO),,2009,181310,873070,387290,188310,5605300,5752630,2461270
Europe (FAO),,2010,188000,844000,458000,197000,6119000,5800000,2334000
Europe (FAO),,2011,186000,870000,426000,172000,5566000,5736000,2626000
Europe (FAO),,2012,208000,829000,402000,119000,5638000,5536000,2766000
Europe (FAO),,2013,213000,796000,436000,137000,6073000,5260000,2736000
Europe (FAO),,2014,242000,841000,505000,67000,6386000,5222000,2754000
Europe (FAO),,2015,173000,876000,491000,58000,6631000,5367000,2806000
Europe (FAO),,2016,184000,909000,524000,28000,6365000,5074000,2915000
Europe (FAO),,2017,194000,903000,520000,19000,7038000,5516000,2856000
Europe (FAO),,2018,203000,970000,631000,17000,6810000,5517000,3181000
Europe (FAO),,2019,193000,915000,655000,14000,6522000,4732000,3164000
Europe (FAO),,2020,219000,915000,649000,18000,6646000,4809000,3030000
Europe (FAO),,2021,180000,912000,639000,20000,6567000,4805000,3287000
Europe (FAO),,2022,180000,912000,639000,20000,6567000,4805000,3287000
European Union (27),,1961,66600,288600,112800,354700,2059639.9,1829410,202370
European Union (27),,1962,70200,358700,112100,341920,2286490,1750660,197940
European Union (27),,1963,74500,345000,132500,370500,2415610,1897630,208270
European Union (27),,1964,82400,394200,119600,394940,2407060,2186670,220710
European Union (27),,1965,104000,406200,116200,412200,2630860,2125420,221300
European Union (27),,1966,97700,383550,122200,435010,2831930,1924990,233670
European Union (27),,1967,105800,381500,115000,454800,3160730,2040780,255310
European Union (27),,1968,140000,425200,124500,436480,3596750,2148120,256299.98
European Union (27),,1969,125300,454500,129899.99,529740,3235380,2026900,246430
European Union (27),,1970,123590,501650,150370,563860,3190630,2130080,249670
European Union (27),,1971,130619.99,503980,138590,461470,3178990,2283650,267320
European Union (27),,1972,214210,565230,138950,430720,3211600,2278450,274380
European Union (27),,1973,232460,564910,155480,472400,3018540,2602440,285540
European Union (27),,1974,240560,596820,149560,419600,3675700,2508750,296390
European Union (27),,1975,230980,647630,158250,440530,3220910,2863390,314120
European Union (27),,1976,201740,622740,158020,502960,3394950,2627470,314940
European Union (27),,1977,191780,652370,146530,403560,3150200,2486420,326450
European Union (27),,1978,207640,680070,135600,464380,2955660,2423450,324690
European Union (27),,1979,195160,649960,122660,332160,2892660,2465620,338650
European Union (27),,1980,201980,700510,127130,405800,3103240,2626270,403680
European Union (27),,1981,216460,790490,125300,266410,3059970,2771500,418420
European Union (27),,1982,277850,810090,132440,380560,3075980,2777130,426870
European Union (27),,1983,330210,850260,127770,240740,3127800,2847790,426200
European Union (27),,1984,282390,854400,125860,289160,3226060,2744020,434450
European Union (27),,1985,268010,895520,162780,422920,3191280,2515550,434670
European Union (27),,1986,245170,900450,146570,179930,3463170,2578400,453580
European Union (27),,1987,299720,940210,166830,146730,3201170,2631350,468290
European Union (27),,1988,258329.98,933240,157980,172530,3378800,2787980,498870
European Union (27),,1989,307840,903210,146960,175660,3201720,2632170,509880
European Union (27),,1990,247710,895630,137960,193660,2594670,2427690,506940
European Union (27),,1991,242570,895520,157130,183480,2721230,2403650,492310
European Union (27),,1992,285090,924780,154070,230640,2947130,2840520,526330
European Union (27),,1993,221930,872740,140080,230190,2490500,3010520,541700
European Union (27),,1994,215080,921640,153070,202730,2678050,3100190,540340
European Union (27),,1995,215720,992100,159930,246580,2767130,3305380,553840
European Union (27),,1996,211550,946280,178430,244850,2327740,3186140,543300
European Union (27),,1997,155060,964570,191660,202690,2528150,3137740,539110
European Union (27),,1998,179700,1136920,185640,160980,2208110,3199470,515050
European Union (27),,1999,173320,1130430,191180,107400,2081639.9,3075200,519200
European Union (27),,2000,150360,1068270,192400,104270,2160520,3034970,516150.03
European Union (27),,2001,157140,1019520,183260,101270,2286950,3045730,528610
European Union (27),,2002,113230,918730,174920,85880,2092500,2970010,496260
European Union (27),,2003,107060,963410,174160,69630,1761470,2878960,498970
European Union (27),,2004,103380,929810,172810,48910,1701810,2985730,474720
European Union (27),,2005,113560,829840,174000,61770,1513060,3087630,454400
European Union (27),,2006,118950,843110,168280,66570,1702090,2873390,456320
European Union (27),,2007,127770,845760,175280,68270,1485870,2700620,456760
European Union (27),,2008,115240,740220,161170,91720,1534470,2580200,442600
European Union (27),,2009,109490,762910,161530,109040,1602860,2612850,444580
European Union (27),,2010,110000,719000,160000,130000,1726000,2607000,434000
European Union (27),,2011,108000,739000,154000,86000,1525000,2542000,411000
European Union (27),,2012,119000,698000,131000,36000,1353000,2281000,410000
European Union (27),,2013,118000,660000,134000,43000,1573000,2375000,428000
European Union (27),,2014,118000,722000,146000,43000,1575000,2660000,431000
European Union (27),,2015,104000,745000,140000,53000,1553000,2656000,436000
European Union (27),,2016,85000,778000,141000,15000,1398000,2710000,463000
European Union (27),,2017,95000,783000,134000,16000,1819000,2715000,464000
European Union (27),,2018,88000,854000,165000,13000,1638000,2693000,427000
European Union (27),,2019,81000,779000,141000,13000,1487000,2371000,442000
European Union (27),,2020,80000,779000,141000,16000,1490000,2339000,443000
European Union (27),,2021,83000,774000,141000,13000,1497000,2355000,443000
European Union (27),,2022,83000,774000,141000,13000,1497000,2355000,443000
Fiji,FJI,1961,0,0,0,1300,1200,500,0
Fiji,FJI,1962,0,0,0,1300,1200,500,0
Fiji,FJI,1963,0,0,0,1100,1400,700,0
Fiji,FJI,1964,0,0,0,1100,1400,700,0
Fiji,FJI,1965,0,0,0,1200,1400,700,0
Fiji,FJI,1966,0,0,0,1200,1400,700,0
Fiji,FJI,1967,0,0,0,1200,1400,700,0
Fiji,FJI,1968,0,0,0,1300,1500,700,0
Fiji,FJI,1969,0,0,0,1300,1500,700,0
Fiji,FJI,1970,0,0,0,0,2400,1200,0
Fiji,FJI,1971,0,0,0,0,2400,1200,0
Fiji,FJI,1972,0,0,0,0,2800,1300,100
Fiji,FJI,1973,0,0,0,0,2700,1300,100
Fiji,FJI,1974,10,120,240,20,2790,1240,60
Fiji,FJI,1975,10,210,150,30,2990,1340,60
Fiji,FJI,1976,10,250,210,20,2780,1910,60
Fiji,FJI,1977,10,1300,160,190,2620,3180,60
Fiji,FJI,1978,10,880,90,310,3330,4250,80
Fiji,FJI,1979,0,750,90,920,8980,9090,120
Fiji,FJI,1980,10,750,180,430,10190,8510,200
Fiji,FJI,1981,10,940,150,940,10000,11160,120
Fiji,FJI,1982,10,2190,360,910,10480,10520,120
Fiji,FJI,1983,10,2230,360,1060,9350,10580,120
Fiji,FJI,1984,110,2750,780,3450,9520,8160,150
Fiji,FJI,1985,70,2700,1600,790,10210,9800,120
Fiji,FJI,1986,60,3500,1470,590,11830,7790,100
Fiji,FJI,1987,20,5220,850,440,11870,7320,340
Fiji,FJI,1988,20,4930,710,1020,12150,7490,90
Fiji,FJI,1989,30,4450,870,1020,10590,10470,410
Fiji,FJI,1990,30,5200,1190,1380,12630,10280,430
Fiji,FJI,1991,20,4570,1370,680,9780,11510,40
Fiji,FJI,1992,40,5040,1500,1090,7090,9440,100
Fiji,FJI,1993,60,4230,570,630,10260,12040,100
Fiji,FJI,1994,60,4310,590,720,10250,12960,100
Fiji,FJI,1995,90,6740,2000,1410,5760,12610,100
Fiji,FJI,1996,50,5770,1040,1800,5550,10450,190
Fiji,FJI,1997,40,9850,1190,1030,6310,8990,310
Fiji,FJI,1998,60,10550,1200,1360,6030,8840,550
Fiji,FJI,1999,60,12760,1270,1220,10440,11910,620
Fiji,FJI,2000,50,12390,1190,1180,9520,16660,620
Fiji,FJI,2001,60,12790,1260,1110,10110,18410,570
