CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10228,ID0204,2011,NO,Essen,Essen,Germany,Europe,Europe,Western Europe,,,583109,7.01,51.449,0.22,0.05,NA,0.27,0.19,0.54,High income,Haushaltsbefragung zum Mobilitätsverhalten in Essen 2019,https://media.essen.de/media/wwwessende/aemter/61/dokumente_7/verkehrsthemen/haushaltsbefragung/20190702_HHB_Essen_Kurzbericht.pdf,52745.75571
M10228,ID0203,2019,YES,Essen,Essen,Germany,Europe,Europe,Western Europe,,,583109,7.01,51.449,0.19,0.07,NA,0.26,0.19,0.55,High income,Haushaltsbefragung zum Mobilitätsverhalten in Essen 2019,https://media.essen.de/media/wwwessende/aemter/61/dokumente_7/verkehrsthemen/haushaltsbefragung/20190702_HHB_Essen_Kurzbericht.pdf,52745.75571
M10229,C113,2019,YES,Eugene,"Eugene, OR Metro Area",United States,North America,North America,Northern America,Oregon,OR,351609,-123.0867536,44.0520691,0.050847,0.015739,NA,0.066586,0.012107,0.921308,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10230,C114,2019,YES,Evansville,"Evansville, IN-KY Metro Area",United States,North America,North America,Northern America,Indiana,IN,309577,-87.5710898,37.9715592,0.018785,0.003315,NA,0.022099,0.00442,0.973481,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10231,C115,2019,YES,Fairbanks,"Fairbanks, AK Metro Area",United States,North America,North America,Northern America,Alaska,AK,97721,-147.7163888,64.8377778,0.052231,0.016322,NA,0.068553,0.006529,0.924918,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10232,ID0206,2008,YES,Falkensee/Dallgow/Wustermark,Falkensee/Dallgow/Wustermark,Germany,Europe,Europe,Western Europe,,,55295,13.094,52.561,0.11,0.14,NA,0.25,0.15,0.6,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10233,C116,2019,YES,Fargo,"Fargo, ND-MN Metro Area",United States,North America,North America,Northern America,North Dakota,ND,215360,-96.7898034,46.8771863,0.028868,0.004619,NA,0.033487,0.005774,0.960739,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10234,ID0207,2011,YES,Faro,Faro,Portugal,Europe,Europe,Southern Europe,,,64560,-7.936,37.019,0.257426,0.009901,NA,0.26733,0.07921,0.65347,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10235,C118,2019,YES,Fayetteville,"Fayetteville, NC Metro Area",United States,North America,North America,Northern America,North Carolina,NC,367623,-78.8783585,35.0526641,0.034896,0.001091,NA,0.035987,0.003272,0.960742,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10236,C119,2019,YES,Fayetteville,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",United States,North America,North America,Northern America,Arkansas,AR,477314,-94.186342,36.169179,0.015663,0.001205,NA,0.016867,0.00241,0.980723,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10237,ID0208,2003,YES,Feldkirch,Feldkirch,Austria,Europe,Europe,Western Europe,,,31045,9.588,47.254,0.18,0.11,NA,0.29,0.14,0.57,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10238,ID0210,2008,NO,Ferrara,Ferrara,Italy,Europe,Europe,Southern Europe,,,135000,11.612,44.843,0.12,0.27,NA,0.39,0.05,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10238,ID0209,2011,YES,Ferrara,Ferrara,Italy,Europe,Europe,Southern Europe,,,130837,11.612,44.843,0.09,0.3,NA,0.39,0.05,0.56,High income,CODATU,https://www.codatu.org/wp-content/uploads/Ferrare_en.pdf ,38373.16605
M10239,C120,2019,YES,Flagstaff,"Flagstaff, AZ Metro Area",United States,North America,North America,Northern America,Arizona,AZ,134039,-111.651302,35.1982836,0.079478,0.013049,NA,0.092527,0.014235,0.893238,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10240,C121,2019,YES,Flint,"Flint, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,413873,-83.6874562,43.0125274,NA,NA,NA,0.010147,0.010147,0.979707,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10241,ID0212,2001,NO,Florence,Florence,Italy,Europe,Europe,Southern Europe,,,375984,11.254,43.777,0.158416,0.049505,NA,0.20792,0.16832,0.62376,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10241,C122,2019,YES,Florence,"Florence, SC Metro Area",United States,North America,North America,Northern America,South Carolina,SC,203615,-79.779496,34.184406,NA,NA,NA,0.014254,0.0001,0.985746,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10242,ID0211,2001,YES,Florence,Florence,Italy,Europe,Europe,Southern Europe,,,379000,11.254,43.777,0.078431,0.039216,NA,0.117647,0.205882,0.676471,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,38373.16605
M10243,C123,2019,YES,Florence,"Florence-Muscle Shoals, AL Metro Area",United States,North America,North America,Northern America,Alabama,AL,145831,-87.6428128,34.8149408,NA,NA,NA,0.009375,0.001042,0.989583,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10244,ID0213,2015,YES,Florianopolis,Florianópolis,Brazil,South America,Latin America and Caribbean,South America,,,508826,-48.51,-27.6,NA,NA,NA,0.26,0.26,0.48,Upper middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,10043.62392
M10245,ID0214,2001,YES,Foggia,Foggia,Italy,Europe,Europe,Southern Europe,,,153154,15.546,41.459,0.316832,0.009901,NA,0.32673,0.11881,0.55446,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10246,C124,2019,YES,Fond du Lac,"Fond du Lac, WI Metro Area",United States,North America,North America,Northern America,Wisconsin,WI,100851,-88.4470508,43.7730448,NA,NA,NA,0.025843,0.001124,0.973034,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10247,C125,2019,YES,Fort Collins,"Fort Collins, CO Metro Area",United States,North America,North America,Northern America,Colorado,CO,308196,-105.084423,40.5852602,0.035573,0.027668,NA,0.063241,0.007905,0.928854,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10248,C126,2019,YES,Fort Smith,"Fort Smith, AR-OK Metro Area",United States,North America,North America,Northern America,Arkansas,AR,277342,-94.3985475,35.3859242,0.011616,0.003168,NA,0.014784,0.001056,0.984161,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10249,C127,2019,YES,Fort Wayne,"Fort Wayne, IN Metro Area",United States,North America,North America,Northern America,Indiana,IN,416313,-85.1393513,41.079273,0.015453,0.004415,NA,0.019868,0.004415,0.975717,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10250,ID0218,2001,NO,Frankfurt,Frankfurt,Germany,Europe,Europe,Western Europe,,,671927,8.681,50.111,0.294118,0.098039,NA,0.39216,0.22549,0.38235,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10250,ID0217,2003,NO,Frankfurt,Frankfurt,Germany,Europe,Europe,Western Europe,,,680000,8.681,50.111,0.3,0.09,NA,0.39,0.23,0.38,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10250,ID0216,2008,NO,Frankfurt,Frankfurt,Germany,Europe,Europe,Western Europe,,,680000,8.681,50.111,0.295238,0.104762,NA,0.4,0.19048,0.40952,High income,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)",52745.75571
M10250,ID0215,2015,YES,Frankfurt,Frankfurt,Germany,Europe,Europe,Western Europe,,,680000,8.681,50.111,0.11,0.15,NA,0.26,0.3,0.44,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,52745.75571
M10251,ID0219,2008,YES,Frankfurt am Main,Frankfurt am Main,Germany,Europe,Europe,Western Europe,,,670170,8.681,50.111,0.3,0.13,NA,0.43,0.23,0.34,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10252,ID0223,2001,NO,Fredrikstad,Fredrikstad,Norway,Europe,Europe,Northern Europe,,,68479,10.934,59.219,0.16,0.06,NA,0.22,0.07,0.71,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10252,ID0222,2005,NO,Fredrikstad,Fredrikstad,Norway,Europe,Europe,Northern Europe,,,63475,10.934,59.219,0.22,0.09,NA,0.31,0.03,0.66,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10252,ID0221,2013,NO,Fredrikstad,Fredrikstad,Norway,Europe,Europe,Northern Europe,,,66265,10.934,59.219,0.126,0.041,NA,0.167,0.064,0.769,High income,Urban structure and sustainable modes’,https://www.sciencedirect.com/science/article/pii/S1361920922000554,87961.78061
M10252,ID0220,2014,YES,Fredrikstad,Fredrikstad,Norway,Europe,Europe,Northern Europe,,,67591,10.934,59.219,0.17,0.05,NA,0.22,0.07,0.71,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10253,ID0225,2001,NO,Freiburg,Freiburg,Germany,Europe,Europe,Western Europe,,,221924,7.827,48.001,0.24,0.28,NA,0.52,0.18,0.3,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10253,ID0224,2016,YES,Freiburg,Freiburg,Germany,Europe,Europe,Western Europe,,,221924,7.827,48.001,0.29,0.34,NA,0.63,0.16,0.21,High income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,52745.75571
M10254,ID0226,2017,YES,Freiburg im Breisgau,Freiburg im Breisgau,Germany,Europe,Europe,Western Europe,,,226000,7.83,47.99,0.29,0.34,NA,0.63,0.16,0.21,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,52745.75571
M10255,ID0227,2008,YES,Freital/Tharandt,Freital/Tharandt,Germany,Europe,Europe,Western Europe,,,44822,13.648,50.997,0.2,0.04,NA,0.24,0.09,0.67,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10256,C128,2019,YES,Fresno,"Fresno, CA Metro Area",United States,North America,North America,Northern America,California,CA,936048,-119.7725868,36.7468422,0.014656,0.006764,NA,0.021421,0.009019,0.96956,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10257,ID0228,2007,YES,Funchal,Funchal,Portugal,Europe,Europe,Southern Europe,,,100000,-16.9086783,32.6496497,0.12,0.01,NA,0.13,0.34,0.53,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10258,ID0229,2011,YES,Fundao,Fundão,Portugal,Europe,Europe,Southern Europe,,,29213,-7.5,40.148,NA,NA,NA,0.24,0.12,0.64,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10259,ID0233,2001,NO,Furth,Fürth,Germany,Europe,Europe,Western Europe,,,114044,10.979,49.486,0.24,0.1,NA,0.34,0.18,0.48,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10259,ID0232,2008,NO,Furth,Fürth,Germany,Europe,Europe,Western Europe,,,118247,10.979,49.486,0.24,0.09,NA,0.33,0.17,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10259,ID0231,2016,NO,Furth,Fürth,Germany,Europe,Europe,Western Europe,,,115000,10.979,49.486,0.272727,0.111111,NA,0.38384,0.14141,0.47475,High income,Fürth - Modal split,https://www.agora-verkehrswende.de/veroeffentlichungen/staedte-in-bewegung/file/pdf/?tx_agorathemen_themenliste%5Babbildung%5D=3572&cHash=e9015ac3e27eca0fc0d56c3f7120b178,52745.75571
M10259,ID0230,2018,YES,Furth,Fürth,Germany,Europe,Europe,Western Europe,,,114044,10.979,49.486,0.23,0.1,NA,0.33,0.16,0.51,High income,Grundsatzbeschluss zur Förderung des Radverkehrs in der Stadt Fürth,https://stadtrat.fuerth.de/vo0050.asp?__kvonr=58986,52745.75571
M10260,C130,2019,YES,Gainesville,"Gainesville, GA Metro Area",United States,North America,North America,Northern America,Georgia,GA,182457,-83.824061,34.297446,NA,NA,NA,0.009101,0.005688,0.98521,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10261,C131,2019,YES,Gainesville,"Gainesville, FL Metro Area",United States,North America,North America,Northern America,Florida,FL,265873,-82.3248262,29.6516344,0.019814,0.017483,NA,0.037296,0.022145,0.940559,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10262,ID0234,2011,YES,Galway,Galway,Ireland,Europe,Europe,Northern Europe,,,76778,-9.059,53.269,0.16,0.06,NA,0.22,0.07,0.71,High income,The European Platform on Mobility Management,https://epomm.eu/ ,103684.8808
M10263,ID0236,2009,NO,Gdansk,Gdansk,Poland,Europe,Europe,Eastern Europe,,,456967,18.631,54.385,0.21,0.02,NA,0.23,0.38,0.39,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22112.86157
M10263,ID0235,2016,YES,Gdansk,Gdansk,Poland,Europe,Europe,Eastern Europe,,,460000,18.631,54.385,0.208,0.059,NA,0.267,0.321,0.412,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,22112.86157
M10264,ID0237,2000,YES,Genk,Genk,Belgium,Europe,Europe,Western Europe,,,65000,5.503,50.964,0.05,0.1,NA,0.15,0.15,0.7,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10265,ID0238,2001,YES,Genova,Genova,Italy,Europe,Europe,Southern Europe,,,614700,8.944,44.398,NA,NA,NA,0.20792,0.30693,0.48515,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10266,ID0240,2001,NO,Gera,Gera,Germany,Europe,Europe,Western Europe,,,100000,12.08,50.877,0.28,0.05,NA,0.33,0.2,0.47,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10266,ID0239,2008,YES,Gera,Gera,Germany,Europe,Europe,Western Europe,,,105689,12.08,50.877,0.29,0.04,NA,0.33,0.19,0.48,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10267,C132,2019,YES,Gettysburg,"Gettysburg, PA Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,100717,-77.2310955,39.8309293,0.038946,0.001145,NA,0.040092,0.0001,0.959908,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10268,ID0244,2008,NO,Ghent,Ghent,Belgium,Europe,Europe,Western Europe,,,243366,3.721,51.051,0.13,0.15,NA,0.28,0.09,0.63,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10268,ID0243,2009,NO,Ghent,Ghent,Belgium,Europe,Europe,Western Europe,,,243000,3.721,51.051,0.18,0.14,NA,0.32,0.08,0.6,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10268,ID0242,2012,NO,Ghent,Ghent,Belgium,Europe,Europe,Western Europe,,,251000,3.721,51.051,0.24,0.2,NA,0.44,0.09,0.47,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53475.2935
M10268,ID0241,2018,YES,Ghent,Ghent,Belgium,Europe,Europe,Western Europe,,,248000,3.721,51.051,0.128713,0.326733,NA,0.455446,0.148515,0.39604,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,53475.2935
M10269,ID0245,2004,YES,Gijon,Gijón,Spain,Europe,Europe,Southern Europe,,,275000,-5.65,43.53,NA,NA,NA,0.24,0.17,0.59,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10270,ID0246,2014,YES,Gjovik,Gjovik,Norway,Europe,Europe,Northern Europe,,,29668,10.691,60.792,0.2,0.02,NA,0.22,0.05,0.73,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10271,ID0247,2009,YES,Gladsaxe,Gladsaxe,Denmark,Europe,Europe,Northern Europe,,,63000,12.426,55.737,0.18,0.23,NA,0.41,0.09,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,67967.38187
M10272,C133,2019,YES,Glens Falls,"Glens Falls, NY Metro Area",United States,North America,North America,Northern America,New York,NY,127371,-73.6440058,43.3095164,NA,NA,NA,0.019144,0.007883,0.972973,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10273,ID0250,2004,NO,Gothenburg,Gothenburg,Sweden,Europe,Europe,Northern Europe,,,485000,11.967,57.705,0.121212,0.141414,NA,0.262626,0.212121,0.525253,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,56305.2502
M10273,ID0249,2006,NO,Gothenburg,Gothenburg,Sweden,Europe,Europe,Northern Europe,,,485000,11.967,57.705,0.15,0.09,NA,0.24,0.26,0.5,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10273,ID0248,2014,YES,Gothenburg,Gothenburg,Sweden,Europe,Europe,Northern Europe,,,485000,11.967,57.705,0.242424,0.070707,NA,0.31313,0.27273,0.41414,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10274,ID0253,2001,NO,Gottingen,Göttingen,Germany,Europe,Europe,Western Europe,,,130000,9.928,51.478,0.227723,0.247525,NA,0.47525,0.12871,0.39604,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10274,ID0252,2008,NO,Gottingen,Göttingen,Germany,Europe,Europe,Western Europe,,,129228,9.928,51.478,0.23,0.24,NA,0.47,0.12,0.41,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10274,ID0251,2009,YES,Gottingen,Göttingen,Germany,Europe,Europe,Western Europe,,,123594,9.928,51.478,0.25,0.27,NA,0.52,0.13,0.35,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10275,C135,2019,YES,Grand Forks,"Grand Forks, ND-MN Metro Area",United States,North America,North America,Northern America,North Dakota,ND,98529,-97.0328547,47.9252568,0.045307,0.003236,NA,0.048544,0.010787,0.940669,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10276,C136,2019,YES,Grand Island,"Grand Island, NE Metro Area",United States,North America,North America,Northern America,Nebraska,NE,82293,-98.3420118,40.9263957,0.017932,0.008439,NA,0.026371,0.00211,0.971519,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10277,C137,2019,YES,Grand Junction,"Grand Junction, CO Metro Area",United States,North America,North America,Northern America,Colorado,CO,145522,-108.5506486,39.0638705,0.015385,0.007101,NA,0.022485,0.015385,0.96213,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10278,C138,2019,YES,Grand Rapids,"Grand Rapids-Wyoming, MI Metro Area",United States,North America,North America,Northern America,Michigan,MI,994009,-85.6819061,42.8852643,0.025522,0.0058,NA,0.031323,0.009281,0.959397,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
