Country;Subject Descriptor;Units;Scale;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Bolivia;Volume of Imports of goods;Percent change;Units;10.243;12.589;9.924;-0.728;-0.645;8.920;7.940;13.539;0.000;-10.650;6.143;-7.085;10.405;-0.638;11.534;11.764;13.377;18.098;20.168;-5.528;8.836;27.017;8.536;15.810;11.942;4.347;-7.968;5.367;1.476;-0.087;-28.137;16.466;16.419;3.530
Bolivia;Volume of exports of goods and services;Percent change;Units;11.068;7.294;1.113;5.305;15.097;9.118;4.069;-2.110;0.000;0.314;4.908;2.521;5.248;6.454;6.469;6.903;-9.949;-15.911;29.124;6.470;28.526;-25.990;25.810;6.646;7.820;-22.957;-15.140;8.808;5.010;2.083;-19.803;34.551;11.041;-17.007
Bolivia;Volume of exports of goods;Percent change;Units;18.698;-0.417;-7.816;15.901;28.712;10.779;6.400;2.000;0.000;0.314;4.908;2.521;5.248;6.454;6.469;6.903;-9.949;-15.911;29.124;6.470;28.526;-25.990;25.810;0.000;7.820;-22.957;-15.140;8.808;5.010;2.083;-19.803;34.551;11.041;-17.007
Bolivia;Unemployment rate;Percent of total labor force;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7.462;8.498;8.690;8.708;8.427;8.146;7.992;7.668;4.430;4.913;4.375;3.837;3.229;4.000;4.000;4.557;4.686;5.085;4.913;5.012;8.336;6.937;4.741;4.900
Bolivia;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bolivia;Population;Persons;Millions;6.728;6.869;7.012;7.213;7.419;7.567;7.717;7.871;8.026;8.183;8.430;8.590;8.750;8.910;9.070;9.230;9.390;9.550;9.710;9.870;10.030;10.190;10.350;10.510;10.670;10.830;10.990;11.150;11.310;11.470;11.630;11.800;11.960;12.130
Bolivia;General government revenue;National currency;Billions;2.838;3.823;4.591;5.156;6.568;7.725;9.064;10.410;11.646;12.293;13.287;13.520;13.890;14.928;18.661;23.829;31.473;32.049;46.902;43.619;45.669;60.155;70.657;76.343;86.269;85.692;76.813;79.789;82.246;81.659;60.884;71.024;87.821;86.552
Bolivia;General government revenue;Percent of GDP;Units;18.376;19.981;20.853;21.081;23.767;23.964;24.148;24.999;24.873;25.528;25.586;25.135;24.505;24.114;26.801;30.938;34.304;31.113;38.860;35.834;33.123;36.187;37.754;36.035;37.837;37.579;32.752;30.785;29.544;28.897;24.054;25.438;28.879;27.751
Bolivia;General government total expenditure;National currency;Billions;3.517;4.626;5.559;6.648;7.397;8.310;9.777;11.777;14.034;14.141;15.223;17.189;18.871;19.803;22.520;25.558;27.372;33.635;42.645;40.418;43.430;58.773;67.447;75.082;94.044;101.506;93.801;100.148;104.996;102.145;93.085;97.072;109.479;120.687
Bolivia;General government total expenditure;Percent of GDP;Units;22.776;24.181;25.253;27.181;26.767;25.781;26.048;28.280;29.973;29.364;29.314;31.955;33.293;31.990;32.345;33.183;29.834;32.653;35.333;33.204;31.500;35.356;36.038;35.440;41.247;44.514;39.995;38.640;37.716;36.146;36.776;34.767;36.001;38.696
Bolivia;General government net lending/borrowing;National currency;Billions;-0.679;-0.804;-0.969;-1.492;-0.829;-0.586;-0.713;-1.366;-2.388;-1.848;-1.936;-3.668;-4.981;-4.875;-3.860;-1.729;4.101;-1.586;4.258;3.202;2.239;1.382;3.211;1.261;-7.775;-15.814;-16.988;-20.359;-22.750;-20.486;-32.201;-26.047;-21.657;-34.136
Bolivia;General government net lending/borrowing;Percent of GDP;Units;-4.400;-4.200;-4.400;-6.100;-3.000;-1.817;-1.900;-3.281;-5.100;-3.837;-3.728;-6.820;-8.788;-7.875;-5.543;-2.245;4.470;-1.540;3.528;2.630;1.624;0.831;1.715;0.595;-3.410;-6.935;-7.243;-7.855;-8.172;-7.249;-12.722;-9.329;-7.122;-10.945
Bolivia;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bolivia;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bolivia;General government primary net lending/borrowing;National currency;Billions;-0.274;-0.293;-0.400;-0.856;-0.138;0.358;0.324;-0.419;-1.403;-0.888;-0.754;-2.269;-3.510;-3.132;-1.822;0.582;6.419;1.029;6.644;5.204;4.160;3.422;5.124;3.288;-5.588;-13.532;-14.665;-17.477;-19.430;-16.603;-28.419;-22.277;-16.723;-27.044
Bolivia;General government primary net lending/borrowing;Percent of GDP;Units;-1.773;-1.529;-1.818;-3.500;-0.498;1.112;0.863;-1.007;-2.997;-1.843;-1.452;-4.218;-6.192;-5.059;-2.616;0.756;6.997;0.999;5.505;4.275;3.017;2.059;2.738;1.552;-2.451;-5.934;-6.253;-6.743;-6.979;-5.875;-11.228;-7.979;-5.499;-8.671
Bolivia;General government net debt;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;30.602;27.825;35.209;41.132;60.585;54.755;37.521;26.664;23.555;26.161;22.644;22.076;18.775;20.106;30.052;45.897;65.017;89.474;111.010;132.520;165.106;193.144;213.787;251.372
Bolivia;General government net debt;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;58.930;51.729;62.116;66.444;87.015;71.088;40.896;25.885;19.517;21.491;16.423;13.280;10.032;9.490;13.181;20.128;27.722;34.521;39.876;46.895;65.230;69.176;70.302;80.597
Bolivia;General government gross debt;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;38.592;44.634;49.136;59.208;62.531;63.281;49.888;41.236;44.397;47.728;51.893;58.724;66.242;76.474;85.736;93.275;109.034;132.858;147.756;165.668;197.355;227.299;243.581;283.120
Bolivia;General government gross debt;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;74.318;82.977;86.687;95.645;89.810;82.158;54.375;40.032;36.785;39.209;37.637;35.327;35.394;36.097;37.603;40.905;46.490;51.260;53.076;58.626;77.971;81.409;80.100;90.777
Bolivia;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;15.443;19.132;22.014;24.459;27.636;32.235;37.537;41.644;46.822;48.156;51.928;53.790;56.682;61.904;69.626;77.024;91.748;103.009;120.694;121.727;137.876;166.232;187.154;211.856;228.004;228.031;234.533;259.185;278.388;282.587;253.112;279.206;304.097;311.886
Bolivia;Current account balance;U.S. dollars;Billions;-0.196;-0.255;-0.406;-0.419;-0.238;-0.335;-0.333;-0.553;-0.667;-0.489;-0.446;-0.274;-0.350;0.084;0.325;0.622;1.317;1.591;1.993;0.814;0.874;0.537;1.970;1.054;0.570;-1.936;-1.907;-1.898;-1.725;-1.366;-0.016;1.581;0.939;-1.150
Bolivia;Current account balance;Percent of GDP;Units;-4.021;-4.788;-7.208;-7.321;-3.986;-5.002;-4.504;-6.984;-7.856;-5.907;-5.325;-3.359;-4.420;1.042;3.694;6.502;11.436;12.040;11.867;4.658;4.416;2.226;7.221;3.413;1.716;-5.825;-5.579;-5.024;-4.251;-3.316;-0.043;3.884;2.118;-2.529
Bosnia and Herzegovina;Gross domestic product, constant prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;12.654;15.546;17.694;19.596;20.466;22.009;23.116;24.009;25.528;26.523;27.959;29.597;31.208;30.270;30.532;30.825;30.572;31.290;31.651;33.007;34.077;35.183;36.530;37.584;36.451;39.145;40.800;41.614
Bosnia and Herzegovina;Gross domestic product, constant prices;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;22.853;13.814;10.750;4.442;7.539;5.027;3.867;6.325;3.897;5.414;5.859;5.442;-3.004;0.866;0.960;-0.822;2.350;1.154;4.284;3.242;3.244;3.829;2.886;-3.015;7.392;4.227;1.994
Bosnia and Herzegovina;Gross domestic product, current prices;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;5.521;7.894;9.219;10.571;11.820;12.678;13.982;14.728;15.998;17.650;20.057;22.548;25.519;24.799;25.365;26.231;26.223;26.779;27.359;28.929;30.265;31.803;33.942;35.785;34.728;39.145;45.618;49.920
Bosnia and Herzegovina;Gross domestic product, current prices;U.S. dollars;Billions;n/a;n/a;n/a;n/a;n/a;n/a;3.584;4.578;5.281;5.766;5.568;5.801;6.728;8.499;10.157;11.223;12.865;15.779;19.113;17.614;17.176;18.644;17.227;18.179;18.559;16.404;17.117;18.326;20.484;20.483;20.226;23.673;24.535;27.592
Bosnia and Herzegovina;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;n/a;n/a;n/a;n/a;n/a;n/a;11.455;14.316;16.476;18.505;19.765;21.734;23.181;24.553;26.808;28.726;31.215;33.940;36.476;35.598;36.343;37.449;37.832;39.380;40.529;42.657;44.459;46.723;50.326;54.963;54.010;60.177;67.192;70.998
Bosnia and Herzegovina;Gross domestic product, deflator;Index;Units;n/a;n/a;n/a;n/a;n/a;n/a;43.630;50.779;52.101;53.946;57.752;57.604;60.489;61.343;62.669;66.547;71.738;76.183;81.772;81.924;83.076;85.097;85.774;85.582;86.438;87.644;88.813;90.393;92.915;95.213;95.272;100.000;111.809;119.961
Bosnia and Herzegovina;Gross domestic product per capita, constant prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;3,362.824;4,161.176;4,741.063;5,235.275;5,456.147;5,861.262;6,149.383;6,385.490;6,783.976;7,042.745;7,420.100;7,867.380;8,313.190;8,102.274;8,243.017;8,422.157;8,480.378;8,861.556;8,976.516;9,382.369;9,705.882;10,040.769;10,449.087;10,766.030;10,453.364;11,245.328;11,747.560;12,012.885
Bosnia and Herzegovina;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;n/a;n/a;n/a;n/a;n/a;n/a;5,169.565;6,396.846;7,288.289;8,048.025;8,387.565;9,010.336;9,453.255;9,816.214;10,428.795;10,826.593;11,406.689;12,094.279;12,779.608;12,455.374;12,671.734;12,947.119;13,036.621;13,622.594;13,799.319;14,423.224;14,920.550;15,435.362;16,063.056;16,550.282;16,069.631;17,287.092;18,059.158;18,467.034
Bosnia and Herzegovina;Gross domestic product per capita, current prices;National currency;Units;n/a;n/a;n/a;n/a;n/a;n/a;1,467.209;2,113.015;2,470.135;2,824.224;3,151.054;3,376.344;3,719.709;3,917.023;4,251.434;4,686.760;5,323.040;5,993.583;6,797.903;6,637.719;6,847.990;7,167.012;7,273.983;7,583.901;7,759.135;8,223.120;8,620.081;9,076.121;9,708.746;10,250.610;9,959.098;11,245.328;13,134.810;14,410.786
Bosnia and Herzegovina;Gross domestic product per capita, current prices;U.S. dollars;Units;n/a;n/a;n/a;n/a;n/a;n/a;952.331;1,225.456;1,415.096;1,540.514;1,484.344;1,544.771;1,789.896;2,260.344;2,699.054;2,980.031;3,414.236;4,194.242;5,091.316;4,714.653;4,637.236;5,094.054;4,778.568;5,148.430;5,263.395;4,662.977;4,875.228;5,230.130;5,859.283;5,867.260;5,800.390;6,800.487;7,064.286;7,965.268
Bosnia and Herzegovina;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;n/a;n/a;n/a;n/a;n/a;n/a;3,044.127;3,831.773;4,414.827;4,944.014;5,269.315;5,788.012;6,166.902;6,530.103;7,124.159;7,627.826;8,284.367;9,021.720;9,716.585;9,528.469;9,811.805;10,231.879;10,494.438;11,152.789;11,494.243;12,125.425;12,662.713;13,334.220;14,395.325;15,744.164;15,488.970;17,287.092;19,346.667;20,495.559
Bosnia and Herzegovina;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;n/a;n/a;n/a;n/a;n/a;n/a;0.028;0.033;0.037;0.040;0.039;0.041;0.042;0.042;0.043;0.043;0.043;0.043;0.044;0.043;0.041;0.040;0.039;0.038;0.037;0.038;0.038;0.038;0.038;0.039;0.039;0.039;0.039;0.038
Bosnia and Herzegovina;Implied PPP conversion rate;National currency per current international dollar;Units;n/a;n/a;n/a;n/a;n/a;n/a;0.482;0.551;0.560;0.571;0.598;0.583;0.603;0.600;0.597;0.614;0.643;0.664;0.700;0.697;0.698;0.700;0.693;0.680;0.675;0.678;0.681;0.681;0.674;0.651;0.643;0.651;0.679;0.703
Bosnia and Herzegovina;Total investment;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;33.729;27.297;27.392;25.887;28.010;28.347;27.193;26.513;23.315;27.518;29.755;21.937;18.766;21.192;20.940;19.795;21.310;20.676;21.730;23.618;23.708;24.332;22.567;25.444;27.438;25.801
Bosnia and Herzegovina;Gross national savings;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;27.142;18.591;20.285;13.081;10.313;9.156;11.053;10.078;15.556;18.269;15.925;15.514;12.768;11.714;12.314;14.469;13.959;15.640;17.031;18.839;20.478;21.735;19.728;23.674;23.044;23.482
Bosnia and Herzegovina;Inflation, average consumer prices;Index;Units;n/a;n/a;n/a;n/a;n/a;n/a;66.360;70.164;69.968;71.956;75.534;77.960;78.204;78.632;78.853;81.678;86.681;87.982;94.516;94.156;96.155;99.991;102.044;101.949;101.034;100.000;98.416;99.213;100.619;101.182;100.117;102.117;116.425;123.525
Bosnia and Herzegovina;Inflation, average consumer prices;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.732;-0.279;2.841;4.973;3.212;0.313;0.547;0.282;3.582;6.125;1.501;7.427;-0.381;2.124;3.989;2.053;-0.093;-0.897;-1.023;-1.584;0.810;1.417;0.559;-1.052;1.998;14.012;6.098
Bosnia and Herzegovina;Inflation, end of period consumer prices;Index;Units;n/a;n/a;n/a;n/a;n/a;n/a;68.988;72.943;72.739;74.806;80.042;82.443;82.114;82.524;83.019;86.589;90.527;95.002;98.620;98.596;101.628;104.725;106.613;105.101;104.644;103.286;102.734;103.984;105.629;105.874;104.202;110.787;127.196;129.977
Bosnia and Herzegovina;Inflation, end of period consumer prices;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.732;-0.279;2.841;7.000;3.000;-0.400;0.500;0.600;4.300;4.548;4.944;3.809;-0.025;3.076;3.047;1.803;-1.418;-0.435;-1.298;-0.534;1.217;1.582;0.232;-1.579;6.319;14.811;2.186
Bosnia and Herzegovina;Volume of imports of goods and services;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;10.999;-7.721;10.089;4.736;8.933;1.983;0.321;2.353;0.698;10.040;-14.429;2.032;3.185;0.396;0.117;7.583;1.671;7.257;8.156;3.374;1.355;-13.126;19.966;6.641;-1.416
Bosnia and Herzegovina;Volume of Imports of goods;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;11.256;-7.601;10.277;4.459;8.987;2.282;0.937;2.126;0.906;10.467;-16.439;3.402;4.066;0.401;0.183;7.906;-0.020;7.181;8.353;3.502;0.739;-12.018;19.889;6.448;-2.822
Bosnia and Herzegovina;Volume of exports of goods and services;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;21.587;13.277;6.554;-1.824;18.044;11.567;5.518;26.144;-11.736;1.181;-2.963;13.682;4.844;-0.140;7.945;4.161;9.751;9.448;12.447;6.559;0.562;-14.486;23.846;13.347;-1.056
Bosnia and Herzegovina;Volume of exports of goods;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;33.071;27.022;3.424;-4.257;16.726;17.797;7.693;31.181;-32.605;9.739;0.951;21.551;10.834;0.101;11.410;4.383;5.400;9.902;15.991;6.251;-2.117;-5.494;17.131;7.003;-3.489
Bosnia and Herzegovina;Unemployment rate;Percent of total labor force;Units;n/a;n/a;n/a;n/a;n/a;70.000;50.000;32.296;29.334;31.100;31.100;31.100;31.100;31.100;31.100;31.100;31.100;29.000;23.400;24.100;27.200;27.600;28.000;27.500;27.500;27.700;25.400;20.500;18.400;15.700;15.900;17.355;15.386;13.200
Bosnia and Herzegovina;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bosnia and Herzegovina;Population;Persons;Millions;n/a;n/a;n/a;n/a;n/a;n/a;3.763;3.736;3.732;3.743;3.751;3.755;3.759;3.760;3.763;3.766;3.768;3.762;3.754;3.736;3.704;3.660;3.605;3.531;3.526;3.518;3.511;3.504;3.496;3.491;3.487;3.481;3.473;3.464
Bosnia and Herzegovina;General government revenue;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4.927;5.785;6.092;5.928;6.215;6.899;7.265;7.991;9.289;10.231;11.371;10.820;11.319;11.451;11.588;11.564;11.849;12.293;12.650;13.284;14.274;14.773;14.198;15.841;18.028;19.948
Bosnia and Herzegovina;General government revenue;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;53.450;54.721;51.539;46.761;44.447;46.845;45.413;45.273;46.314;45.374;44.558;43.633;44.625;43.655;44.191;43.183;43.311;42.494;41.797;41.771;42.055;41.282;40.884;40.467;39.520;39.960
Bosnia and Herzegovina;General government total expenditure;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.017;6.079;6.638;6.365;6.632;6.964;7.295;7.860;8.872;10.193;12.346;12.145;12.348;12.167;12.291;11.907;12.634;12.349;12.547;12.715;13.720;14.283;15.761;15.910;17.960;20.782
Bosnia and Herzegovina;General government total expenditure;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;54.428;57.503;56.165;50.204;47.434;47.287;45.597;44.532;44.233;45.205;48.381;48.975;48.682;46.382;46.873;44.464;46.178;42.689;41.455;39.981;40.423;39.915;45.385;40.643;39.371;41.631
Bosnia and Herzegovina;General government net lending/borrowing;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.090;-0.294;-0.547;-0.437;-0.418;-0.065;-0.029;0.131;0.418;0.038;-0.976;-1.325;-1.029;-0.715;-0.703;-0.343;-0.784;-0.056;0.103;0.569;0.554;0.489;-1.563;-0.069;0.068;-0.834
Bosnia and Herzegovina;General government net lending/borrowing;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.978;-2.782;-4.625;-3.443;-2.988;-0.442;-0.184;0.740;2.082;0.169;-3.823;-5.342;-4.058;-2.728;-2.682;-1.280;-2.866;-0.194;0.342;1.789;1.632;1.368;-4.502;-0.177;0.149;-1.671
Bosnia and Herzegovina;General government structural balance;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.865;-0.799;-0.191;0.086;0.072;0.278;0.441;-0.181;-1.503;-1.491;-1.061;-0.643;-0.343;0.025;-0.291;0.167;0.203;0.557;0.346;0.234;-0.897;-0.107;-0.231;-0.970
Bosnia and Herzegovina;General government structural balance;Percent of potential GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-7.024;-6.225;-1.352;0.577;0.452;1.585;2.254;-0.842;-6.337;-6.119;-4.203;-2.439;-1.267;0.090;-1.025;0.568;0.667;1.754;1.033;0.663;-2.478;-0.273;-0.514;-1.956
Bosnia and Herzegovina;General government primary net lending/borrowing;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.014;-0.197;-0.414;-0.308;-0.273;0.040;0.064;0.230;0.551;0.174;-0.851;-1.198;-0.879;-0.551;-0.510;-0.147;-0.574;0.175;0.360;0.829;0.804;0.758;-1.310;0.188;0.349;-0.410
Bosnia and Herzegovina;General government primary net lending/borrowing;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.155;-1.863;-3.504;-2.430;-1.953;0.269;0.401;1.303;2.745;0.772;-3.336;-4.829;-3.466;-2.100;-1.945;-0.550;-2.100;0.605;1.188;2.605;2.368;2.119;-3.773;0.479;0.766;-0.821
Bosnia and Herzegovina;General government net debt;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4.677;5.641;3.801;3.899;3.692;3.257;3.157;3.288;2.561;0.960;5.417;6.954;8.970;9.182;9.914;10.293;11.111;11.370;11.318;9.507;8.457;7.784;8.914;8.770;8.838;10.703
Bosnia and Herzegovina;General government net debt;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;50.737;53.361;32.157;30.753;26.401;22.114;19.734;18.626;12.767;4.257;21.229;28.042;35.365;35.006;37.807;38.436;40.614;39.302;37.395;29.893;24.916;21.751;25.669;22.403;19.374;21.441
Bosnia and Herzegovina;General government gross debt;National currency;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.015;5.924;4.090;4.454;4.351;4.060;4.077;4.388;4.127;4.097;7.738;9.019;10.705;10.739;11.422;11.717;12.897;13.416;13.581;12.281;11.844;11.869;12.883;13.943;14.148;15.769
Bosnia and Herzegovina;General government gross debt;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;54.397;56.039;34.599;35.128;31.118;27.563;25.487;24.861;20.577;18.169;30.321;36.368;42.205;40.941;43.557;43.755;47.140;46.376;44.874;38.616;34.894;33.168;37.098;35.618;31.013;31.588
Bosnia and Herzegovina;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;n/a;n/a;n/a;n/a;2.694;3.465;5.521;7.894;9.219;10.571;11.820;12.678;13.982;14.728;15.998;17.650;20.057;22.548;25.519;24.799;25.365;26.231;26.223;26.779;27.359;28.929;30.265;31.803;33.942;35.785;34.728;39.145;45.618;49.920
Bosnia and Herzegovina;Current account balance;U.S. dollars;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.345;-0.501;-0.396;-0.743;-1.191;-1.631;-1.639;-1.844;-0.998;-1.450;-2.643;-1.131;-1.031;-1.767;-1.486;-0.968;-1.364;-0.826;-0.804;-0.876;-0.662;-0.532;-0.574;-0.419;-1.078;-0.640
Bosnia and Herzegovina;Current account balance;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-6.535;-8.694;-7.107;-12.806;-17.696;-19.191;-16.141;-16.434;-7.758;-9.190;-13.830;-6.423;-6.000;-9.479;-8.626;-5.326;-7.351;-5.035;-4.699;-4.779;-3.231;-2.597;-2.840;-1.770;-4.394;-2.319
Botswana;Gross domestic product, constant prices;National currency;Billions;66.018;70.136;69.990;72.808;72.236;78.342;80.274;85.978;84.584;91.380;95.283;97.520;104.770;110.414;111.957;117.524;124.616;131.834;136.121;116.868;128.698;137.499;137.264;152.504;161.192;153.373;164.418;171.181;178.353;183.762;167.726;187.706;198.004;204.356
Botswana;Gross domestic product, constant prices;Percent change;Units;8.787;6.237;-0.208;4.027;-0.786;8.453;2.466;7.106;-1.622;8.035;4.271;2.348;7.434;5.388;1.397;4.972;6.034;5.793;3.252;-14.144;10.122;6.839;-0.171;11.103;5.697;-4.851;7.202;4.113;4.190;3.033;-8.726;11.913;5.486;3.208
Botswana;Gross domestic product, current prices;National currency;Billions;7.046;7.963;8.740;10.071;11.424;13.318;16.262;18.279;20.198;25.032;28.993;31.896;34.141;36.969;41.394;50.311;57.832;64.870;73.258;72.399;85.853;103.330;106.260;119.867;138.861;137.053;164.418;166.647;173.725;179.580;171.042;207.888;251.348;263.923
Botswana;Gross domestic product, current prices;U.S. dollars;Billions;3.799;3.802;3.928;3.957;4.258;4.805;4.926;5.011;4.808;5.413;5.682;5.460;5.395;7.469;8.819;9.833;9.919;10.566;10.731;10.118;12.637;15.111;13.907;14.272;15.470;13.531;15.083;16.105;17.032;16.696;14.930;18.750;20.321;19.411
