Entity,Code,Year,age-standardized_death_rate_per_100k_male,age-standardized_death_rate_per_100k_female
Russia,RUS,1994,77.9,8.02
Russia,RUS,1995,74.74,7.56
Russia,RUS,1996,71.07,7.26
Russia,RUS,1997,70.01,7.27
Russia,RUS,1998,68.38,7.01
Russia,RUS,1999,67.44,6.74
Russia,RUS,2000,66.42,6.73
Russia,RUS,2001,63.61,6.73
Russia,RUS,2002,62.38,6.58
Russia,RUS,2003,60.34,6.31
Russia,RUS,2004,59.6,6.47
Russia,RUS,2005,58.58,6.3
Russia,RUS,2006,57.02,6.17
Russia,RUS,2007,56.34,6.28
Russia,RUS,2008,55.22,6.34
Russia,RUS,2009,55.01,6.39
Russia,RUS,2010,53.39,6.32
Russia,RUS,2011,51.72,6.21
Russia,RUS,2012,49.96,6.2
Russia,RUS,2013,49.25,6.27
Russia,RUS,2014,49.03,6.42
Russia,RUS,2015,47.72,6.32
Russia,RUS,2016,47.35,6.21
Russia,RUS,2017,45,6.3
Russia,RUS,2018,44.75,6.44
Russia,RUS,2019,42.7,6.18
Saint Lucia,LCA,1968,4.84,0
Saint Lucia,LCA,1972,0,0
Saint Lucia,LCA,1973,10.17,0
Saint Lucia,LCA,1975,11.89,5.2
Saint Lucia,LCA,1976,3.38,2.48
Saint Lucia,LCA,1977,6.67,0
Saint Lucia,LCA,1979,0,0
Saint Lucia,LCA,1980,3.28,7.44
Saint Lucia,LCA,1981,10.55,11.42
Saint Lucia,LCA,1983,10.38,2.01
Saint Lucia,LCA,1986,2.46,1.97
Saint Lucia,LCA,1987,17.07,6.87
Saint Lucia,LCA,1988,7.93,4.18
Saint Lucia,LCA,1989,8.56,1.38
Saint Lucia,LCA,1990,13.85,3.63
Saint Lucia,LCA,1991,14.85,5.02
Saint Lucia,LCA,1992,13.89,8.57
Saint Lucia,LCA,1993,12.06,6.83
Saint Lucia,LCA,1994,6.44,6.61
Saint Lucia,LCA,1995,10.52,6.13
Saint Lucia,LCA,1996,8.02,4.53
Saint Lucia,LCA,1997,11.22,7.12
Saint Lucia,LCA,1998,13.85,3.85
Saint Lucia,LCA,1999,19.59,6.18
Saint Lucia,LCA,2000,6.04,5.32
Saint Lucia,LCA,2001,6.33,5.04
Saint Lucia,LCA,2002,7.06,5.19
Saint Lucia,LCA,2003,9.76,6.2
Saint Lucia,LCA,2004,17.53,9.44
Saint Lucia,LCA,2005,20.19,2.06
Saint Lucia,LCA,2006,10.73,3.7
Saint Lucia,LCA,2008,18.4,8.01
Saint Lucia,LCA,2009,13.3,1.17
Saint Lucia,LCA,2010,15.87,4.06
Saint Lucia,LCA,2011,7.8,4.38
Saint Lucia,LCA,2012,10.97,4.04
Saint Lucia,LCA,2013,15.91,3.31
Saint Lucia,LCA,2014,12.24,2.11
Saint Lucia,LCA,2015,16.29,5.62
Saint Vincent and the Grenadines,VCT,1970,29.74,0
Saint Vincent and the Grenadines,VCT,1971,5.05,0
Saint Vincent and the Grenadines,VCT,1972,4.65,0
Saint Vincent and the Grenadines,VCT,1974,3.19,0
Saint Vincent and the Grenadines,VCT,1977,9.78,3.97
Saint Vincent and the Grenadines,VCT,1978,7.39,0
Saint Vincent and the Grenadines,VCT,1979,14.05,2.32
Saint Vincent and the Grenadines,VCT,1982,0,0
Saint Vincent and the Grenadines,VCT,1983,8.21,0
Saint Vincent and the Grenadines,VCT,1984,7.94,7.2
Saint Vincent and the Grenadines,VCT,1985,9.02,5.98
Saint Vincent and the Grenadines,VCT,1986,32.4,2.96
Saint Vincent and the Grenadines,VCT,1987,3.19,0
Saint Vincent and the Grenadines,VCT,1990,18.94,5.33
Saint Vincent and the Grenadines,VCT,1995,13.49,4.29
Saint Vincent and the Grenadines,VCT,1996,2.59,0
Saint Vincent and the Grenadines,VCT,1997,5.16,2.01
Saint Vincent and the Grenadines,VCT,1998,20.13,7.39
Saint Vincent and the Grenadines,VCT,1999,18.62,1.76
Saint Vincent and the Grenadines,VCT,2000,7.96,3.52
Saint Vincent and the Grenadines,VCT,2001,18.68,2.05
Saint Vincent and the Grenadines,VCT,2002,8.04,11.61
Saint Vincent and the Grenadines,VCT,2003,18.46,11.09
Saint Vincent and the Grenadines,VCT,2004,8.77,4.63
Saint Vincent and the Grenadines,VCT,2005,7.5,5.4
Saint Vincent and the Grenadines,VCT,2006,15.1,6.08
Saint Vincent and the Grenadines,VCT,2007,8,5.47
Saint Vincent and the Grenadines,VCT,2008,4.79,0
Saint Vincent and the Grenadines,VCT,2009,11.95,3.41
Saint Vincent and the Grenadines,VCT,2010,11.05,0
Saint Vincent and the Grenadines,VCT,2011,3.27,5.1
Saint Vincent and the Grenadines,VCT,2012,8.65,7.09
Saint Vincent and the Grenadines,VCT,2013,15.36,7.72
Saint Vincent and the Grenadines,VCT,2014,1.44,4.79
Saint Vincent and the Grenadines,VCT,2015,11.32,6.09
Saint Vincent and the Grenadines,VCT,2016,4.01,3.64
Saint Vincent and the Grenadines,VCT,2017,7.85,7.07
Sao Tome and Principe,STP,1984,5.98,0
Sao Tome and Principe,STP,1985,21.34,5.67
Sao Tome and Principe,STP,1987,6.44,3.03
Serbia,SRB,1998,53.65,10.75
Serbia,SRB,1999,53.12,11.6
Serbia,SRB,2000,55.63,13.03
Serbia,SRB,2001,54.43,12.78
Serbia,SRB,2002,57.15,13.38
Serbia,SRB,2003,56.92,13.92
Serbia,SRB,2004,59.24,14.59
Serbia,SRB,2005,60.87,14.75
Serbia,SRB,2006,63.75,16.72
Serbia,SRB,2007,63.14,15.87
Serbia,SRB,2008,64.61,17.11
Serbia,SRB,2009,63.8,18.65
Serbia,SRB,2010,64.71,18.73
Serbia,SRB,2011,59.69,18.65
Serbia,SRB,2012,60.39,19.15
Serbia,SRB,2013,61.02,19.63
Serbia,SRB,2014,60.46,19.58
Serbia,SRB,2015,60.14,19.78
Serbia,SRB,2016,60.21,20.69
Serbia,SRB,2017,57.33,21.04
Serbia,SRB,2018,57.96,21.48
Serbia,SRB,2019,55.4,21.25
Serbia,SRB,2020,51.7,20.93
Seychelles,SYC,1985,59.85,0
Seychelles,SYC,1986,57.91,13.23
Seychelles,SYC,1987,61.59,14.72
Seychelles,SYC,2001,5.94,3.81
Seychelles,SYC,2002,15.79,18.71
Seychelles,SYC,2003,30.21,2.3
Seychelles,SYC,2004,23.13,18.92
Seychelles,SYC,2005,24.55,15.76
Seychelles,SYC,2006,35.2,0
Seychelles,SYC,2007,27.01,3.68
Seychelles,SYC,2008,17.6,1.97
Seychelles,SYC,2009,23.23,1.94
Seychelles,SYC,2010,9.41,7.6
Seychelles,SYC,2011,19.1,3.06
Seychelles,SYC,2012,21.52,7.54
Seychelles,SYC,2013,8.33,0
Seychelles,SYC,2014,18.88,1.74
Seychelles,SYC,2015,11.22,5.25
Seychelles,SYC,2016,14.8,3.04
Seychelles,SYC,2017,37.1,8.46
Seychelles,SYC,2019,10.55,5.63
Singapore,SGP,1963,31.67,12.57
Singapore,SGP,1964,30.43,10.01
Singapore,SGP,1965,34.67,11.95
Singapore,SGP,1966,34.62,14.59
Singapore,SGP,1967,37.61,13.2
Singapore,SGP,1968,35.61,14.82
Singapore,SGP,1969,36.49,11.32
Singapore,SGP,1970,39.74,12.16
Singapore,SGP,1971,43.04,14.9
Singapore,SGP,1972,48.94,13.33
Singapore,SGP,1973,43.21,14.2
Singapore,SGP,1974,50.45,18.11
Singapore,SGP,1975,51.69,14.28
Singapore,SGP,1976,57.76,16.94
Singapore,SGP,1977,58.92,18.54
Singapore,SGP,1978,56.47,20.59
Singapore,SGP,1979,69.08,17.28
Singapore,SGP,1980,61.78,19.72
Singapore,SGP,1981,63.15,21.14
Singapore,SGP,1982,59.53,20.57
Singapore,SGP,1983,66.53,21.34
Singapore,SGP,1984,63.73,20.73
Singapore,SGP,1985,62.51,21.81
Singapore,SGP,1986,57.19,22.97
Singapore,SGP,1987,68.68,21.55
Singapore,SGP,1988,53.07,19.84
Singapore,SGP,1989,64.5,22.08
Singapore,SGP,1990,55.09,18.81
Singapore,SGP,1991,57.67,17.69
Singapore,SGP,1992,54.31,17.81
Singapore,SGP,1993,49,20.64
Singapore,SGP,1994,51.43,18.97
Singapore,SGP,1995,51.6,18.8
Singapore,SGP,1996,51.49,18.17
Singapore,SGP,1997,50.5,19.67
Singapore,SGP,1998,52.63,20.17
Singapore,SGP,1999,53.33,16.65
Singapore,SGP,2000,49.03,15.69
Singapore,SGP,2001,45.61,18.75
Singapore,SGP,2002,44.96,16.86
Singapore,SGP,2003,41.28,14.34
Singapore,SGP,2004,43.95,15.44
Singapore,SGP,2005,40.95,15.1
Singapore,SGP,2006,40.3,16.11
Singapore,SGP,2007,40.25,15.54
Singapore,SGP,2008,42.75,15.31
Singapore,SGP,2009,39.42,16.12
Singapore,SGP,2010,35.91,13.13
Singapore,SGP,2011,34.78,14.31
Singapore,SGP,2012,35.45,14.83
Singapore,SGP,2013,34.54,13.94
Singapore,SGP,2014,34.07,13.07
Singapore,SGP,2015,32.26,13.51
Singapore,SGP,2016,30.18,11.72
Singapore,SGP,2017,28.55,11.32
Singapore,SGP,2018,28.36,10.46
Singapore,SGP,2019,23.72,10.72
Singapore,SGP,2020,25.74,10.18
Slovakia,SVK,1992,68.13,8.39
Slovakia,SVK,1993,68.15,8.04
Slovakia,SVK,1994,67.92,8.25
Slovakia,SVK,1995,72.27,7.74
Slovakia,SVK,1996,67.99,7.47
Slovakia,SVK,1997,66.6,8.48
Slovakia,SVK,1998,68.87,8.36
Slovakia,SVK,1999,65.21,8.96
Slovakia,SVK,2000,67.25,9.1
Slovakia,SVK,2001,62.79,8.37
Slovakia,SVK,2002,58.92,8.21
Slovakia,SVK,2003,55.69,8.82
Slovakia,SVK,2004,55.86,9.31
Slovakia,SVK,2005,57.13,8.79
Slovakia,SVK,2006,53.43,9.06
Slovakia,SVK,2007,52.1,9.08
Slovakia,SVK,2008,51.17,9.96
Slovakia,SVK,2009,49.34,10.33
Slovakia,SVK,2010,48.36,11.26
Slovakia,SVK,2012,48.5,10.66
Slovakia,SVK,2013,47.2,11.05
Slovakia,SVK,2014,44.1,11.18
Slovakia,SVK,2016,43.05,12.43
Slovakia,SVK,2017,41.32,11.75
Slovakia,SVK,2018,41.26,10.88
Slovakia,SVK,2019,35.88,10.72
Slovenia,SVN,1985,63.79,7.95
Slovenia,SVN,1986,61.35,9
Slovenia,SVN,1987,62.55,7.29
Slovenia,SVN,1988,65.73,8.4
Slovenia,SVN,1989,62.32,9.65
Slovenia,SVN,1990,68.29,9.28
Slovenia,SVN,1991,62.93,8.9
Slovenia,SVN,1992,65.79,9.47
Slovenia,SVN,1993,68.94,10.36
Slovenia,SVN,1994,67.52,9.73
Slovenia,SVN,1995,68.82,10.72
Slovenia,SVN,1996,65.76,10.1
Slovenia,SVN,1997,61.66,10.94
Slovenia,SVN,1998,62.84,10.01
Slovenia,SVN,1999,60.53,12.85
Slovenia,SVN,2000,59.09,11.53
Slovenia,SVN,2001,58.09,12.22
Slovenia,SVN,2002,54.81,13.22
Slovenia,SVN,2003,56.34,13.97
Slovenia,SVN,2004,57.85,12.7
Slovenia,SVN,2005,56.73,14.59
Slovenia,SVN,2006,55.37,13.55
Slovenia,SVN,2007,55.79,14.76
Slovenia,SVN,2008,52.66,14.76
Slovenia,SVN,2009,46.76,14.28
Slovenia,SVN,2010,50.28,14.92
Slovenia,SVN,2011,47.34,15.73
Slovenia,SVN,2012,45.7,16.13
Slovenia,SVN,2013,41.99,16.03
Slovenia,SVN,2014,43.48,17.69
Slovenia,SVN,2015,45.59,15.82
Slovenia,SVN,2016,43.3,16.96
Slovenia,SVN,2017,40.44,19.56
Slovenia,SVN,2018,37.93,19.36
Slovenia,SVN,2019,37.41,16.89
Slovenia,SVN,2020,35.45,17.39
South Africa,ZAF,1996,26.5,9.12
South Africa,ZAF,1997,25.05,8.5
South Africa,ZAF,1998,26.01,8.99
South Africa,ZAF,1999,27.07,8.62
South Africa,ZAF,2000,25.3,8.43
South Africa,ZAF,2001,25.7,8.46
South Africa,ZAF,2002,25.05,8.01
South Africa,ZAF,2003,24.06,8.34
South Africa,ZAF,2004,25.63,8.81
South Africa,ZAF,2005,25.35,9.08
South Africa,ZAF,2006,23.83,9.05
South Africa,ZAF,2007,24.46,8.7
South Africa,ZAF,2008,22.85,8.41
South Africa,ZAF,2009,23.85,8.72
South Africa,ZAF,2010,23.53,8.59
South Africa,ZAF,2011,22.97,8.53
South Africa,ZAF,2012,24.08,8.38
South Africa,ZAF,2013,22.6,8.55
South Africa,ZAF,2014,22.8,8.45
South Africa,ZAF,2015,23.58,8.86
South Africa,ZAF,2016,25.15,9.43
South Africa,ZAF,2017,23.51,9.15
South Africa,ZAF,2018,22.86,8.9
South Korea,KOR,1985,19.09,4.89
South Korea,KOR,1986,21.25,5.49
South Korea,KOR,1987,22.53,5.55
South Korea,KOR,1988,25.01,6.36
South Korea,KOR,1989,27.73,6.65
South Korea,KOR,1990,29.15,7.22
South Korea,KOR,1991,32,7.3
South Korea,KOR,1992,37.35,9.14
South Korea,KOR,1993,40.13,9.93
South Korea,KOR,1994,44.15,10.66
South Korea,KOR,1995,45.57,10.58
South Korea,KOR,1996,45.57,10.8
South Korea,KOR,1997,47.36,11.45
South Korea,KOR,1998,45.87,10.67
South Korea,KOR,1999,47.73,11.1
South Korea,KOR,2000,51.7,12.09
South Korea,KOR,2001,51.93,12.02
South Korea,KOR,2002,51.92,12.61
South Korea,KOR,2003,50.36,12.18
South Korea,KOR,2004,50.58,11.9
South Korea,KOR,2005,49.67,12.15
South Korea,KOR,2006,49.54,11.46
South Korea,KOR,2007,47.67,11.38
South Korea,KOR,2008,46.69,11.28
South Korea,KOR,2009,44.13,11.14
South Korea,KOR,2010,44.27,11.07
South Korea,KOR,2011,42.54,11
South Korea,KOR,2012,42.8,10.77
South Korea,KOR,2013,41.6,10.71
South Korea,KOR,2014,40.59,10.25
South Korea,KOR,2015,38.1,9.96
South Korea,KOR,2016,38.28,9.31
South Korea,KOR,2017,36.13,8.96
South Korea,KOR,2018,33.99,8.48
South Korea,KOR,2019,33.55,8.49
Spain,ESP,1951,8.13,2.45
Spain,ESP,1952,9.92,2.55
Spain,ESP,1953,10.09,2.59
Spain,ESP,1954,11.58,3.1
Spain,ESP,1955,13.23,3.07
Spain,ESP,1956,14.28,3.51
Spain,ESP,1957,14.84,3.93
Spain,ESP,1958,15.03,3.59
Spain,ESP,1959,15.51,3.65
Spain,ESP,1960,18.35,4.34
Spain,ESP,1961,18.76,3.87
Spain,ESP,1962,20.35,4.09
Spain,ESP,1963,19.76,4.08
Spain,ESP,1964,20.14,3.89
Spain,ESP,1965,21.12,4.09
Spain,ESP,1966,21.97,4.27
Spain,ESP,1967,22.54,4.6
Spain,ESP,1968,23.66,4.5
Spain,ESP,1969,23.67,4.34
Spain,ESP,1970,24.79,4.54
Spain,ESP,1971,25.8,4.6
Spain,ESP,1972,26.71,4.42
Spain,ESP,1973,28.22,4.57
Spain,ESP,1974,29.99,4.71
Spain,ESP,1975,33.21,4.68
Spain,ESP,1976,32.44,4.22
Spain,ESP,1977,34.05,4.68
Spain,ESP,1978,36.06,4.44
Spain,ESP,1979,38,4.46
Spain,ESP,1980,37.18,4.42
Spain,ESP,1981,40.04,4.31
Spain,ESP,1982,40.72,4.18
Spain,ESP,1983,41.92,4.42
Spain,ESP,1984,44.24,3.95
Spain,ESP,1985,44.87,4.22
Spain,ESP,1986,45.36,4.19
Spain,ESP,1987,47.99,4.25
Spain,ESP,1988,50.4,3.93
Spain,ESP,1989,51.25,3.96
Spain,ESP,1990,51.71,4.04
Spain,ESP,1991,52.61,4.31
Spain,ESP,1992,53.81,4.18
Spain,ESP,1993,54.08,4.21
Spain,ESP,1994,54.78,4.36
Spain,ESP,1995,55.41,4.53
Spain,ESP,1996,53.64,4.49
Spain,ESP,1997,53.43,4.78
Spain,ESP,1998,54.46,4.95
Spain,ESP,1999,54.13,4.95
Spain,ESP,2000,52.02,5.24
Spain,ESP,2001,53.19,5.39
Spain,ESP,2002,51.4,5.73
Spain,ESP,2003,51.82,5.98
Spain,ESP,2004,51.23,6.48
Spain,ESP,2005,49.87,6.32
Spain,ESP,2006,49.56,6.76
Spain,ESP,2007,49.15,6.95
Spain,ESP,2008,48.01,7.48
Spain,ESP,2009,47.46,7.62
Spain,ESP,2010,46.61,8.33
Spain,ESP,2011,46.22,8.33
Spain,ESP,2012,45.17,8.85
Spain,ESP,2013,43.81,9.27
Spain,ESP,2014,42.18,9
Spain,ESP,2015,41.48,9.61
Spain,ESP,2016,41.44,9.8
Spain,ESP,2017,39.7,10.21
Spain,ESP,2018,38.89,10.19
Spain,ESP,2019,37.32,10.32
Spain,ESP,2020,35.93,10.42
Sri Lanka,LKA,1955,0.7,0.26
Sri Lanka,LKA,1956,1.05,0.46
Sri Lanka,LKA,1957,0.94,0.5
Sri Lanka,LKA,1958,1.05,0.78
Sri Lanka,LKA,1959,1.18,0.56
Sri Lanka,LKA,1960,1.2,0.72
Sri Lanka,LKA,1961,1.01,0.79
Sri Lanka,LKA,1962,0.9,0.45
Sri Lanka,LKA,1963,1.04,0.96
Sri Lanka,LKA,1964,1.04,1.07
Sri Lanka,LKA,1965,1.1,1.06
Sri Lanka,LKA,1966,1.48,0.7
Sri Lanka,LKA,1967,1.2,1.2
Sri Lanka,LKA,1968,1.42,0.95
Sri Lanka,LKA,1977,1.86,0.64
Sri Lanka,LKA,1980,1.77,0.89
Sri Lanka,LKA,1981,1.64,0.57
Sri Lanka,LKA,1983,2.14,0.74
Sri Lanka,LKA,1984,2.11,0.65
Sri Lanka,LKA,1985,2.12,0.86
Sri Lanka,LKA,1986,3.04,0.7
Sri Lanka,LKA,1996,4.31,1.64
Sri Lanka,LKA,1997,3.4,0.95
Sri Lanka,LKA,1998,3.74,1.01
Sri Lanka,LKA,1999,4.25,0.96
Sri Lanka,LKA,2000,4.81,1.47
Sri Lanka,LKA,2001,5.32,1.47
Sri Lanka,LKA,2002,4.83,1.22
Sri Lanka,LKA,2003,5.28,1.55
Sri Lanka,LKA,2004,6.49,1.86
Sri Lanka,LKA,2005,6.07,2.11
Sri Lanka,LKA,2006,6.68,1.94
Sri Lanka,LKA,2007,7.68,2.44
Sri Lanka,LKA,2009,8.63,2.41
Sri Lanka,LKA,2010,8.41,2.09
Sri Lanka,LKA,2011,9.5,2.9
Sri Lanka,LKA,2012,7.99,2.81
Sri Lanka,LKA,2013,8.95,2.74
Sri Lanka,LKA,2014,8.8,2.92
Suriname,SUR,1963,10.99,4.82
Suriname,SUR,1964,2.37,2.23
Suriname,SUR,1965,4.93,3.47
Suriname,SUR,1966,3.54,3.68
Suriname,SUR,1971,3.31,6.17
Suriname,SUR,1975,7.06,1.06
Suriname,SUR,1976,10.43,3.04
Suriname,SUR,1977,5.66,2.96
Suriname,SUR,1978,11.97,1
Suriname,SUR,1979,10.38,3.6
Suriname,SUR,1980,11.56,4.26
Suriname,SUR,1981,7.98,5.03
Suriname,SUR,1982,24.61,4.58
Suriname,SUR,1984,18.4,2.8
Suriname,SUR,1985,7.97,6.71
Suriname,SUR,1986,9.93,0.78
Suriname,SUR,1987,11.75,3.2
Suriname,SUR,1988,10.71,2.29
Suriname,SUR,1989,11.28,5.37
Suriname,SUR,1990,15.57,7.32
Suriname,SUR,1991,9.76,4.31
Suriname,SUR,1992,9.73,5.55
Suriname,SUR,1995,6.04,3.26
Suriname,SUR,1996,8.32,1.16
Suriname,SUR,1997,5.97,1.89
Suriname,SUR,1998,7.92,5.76
Suriname,SUR,1999,11.22,2.42
Suriname,SUR,2000,19.38,5.27
Suriname,SUR,2001,17.81,4.16
Suriname,SUR,2002,19.67,4.81
Suriname,SUR,2003,13.9,4.83
Suriname,SUR,2004,14.61,4.13
Suriname,SUR,2005,13.25,5.92
Suriname,SUR,2006,15.69,8.3
Suriname,SUR,2007,15.48,6.68
Suriname,SUR,2008,17.13,5.05
Suriname,SUR,2009,16.24,5.88
Suriname,SUR,2010,13.31,6.22
Suriname,SUR,2011,13.17,5.02
Suriname,SUR,2012,16.86,6.75
Suriname,SUR,2013,19.08,9.71
Suriname,SUR,2014,21.58,6.94
Sweden,SWE,1951,9.76,3.94
Sweden,SWE,1952,9.37,4.4
Sweden,SWE,1953,10.58,4.01
Sweden,SWE,1954,10.99,4.09
Sweden,SWE,1955,11.95,3.74
Sweden,SWE,1956,11.98,4.15
Sweden,SWE,1957,12.96,4.44
Sweden,SWE,1958,14.55,4.65
Sweden,SWE,1959,14.87,4.54
Sweden,SWE,1960,15.73,3.96
Sweden,SWE,1961,16.58,4.46
Sweden,SWE,1962,17.35,4.39
Sweden,SWE,1963,16.8,4.48
Sweden,SWE,1964,18.47,4.15
Sweden,SWE,1965,18.65,4.66
Sweden,SWE,1966,18.99,4.41
Sweden,SWE,1967,20.05,5.53
Sweden,SWE,1968,20.01,5.1
Sweden,SWE,1969,22.1,5.1
Sweden,SWE,1970,22.12,5.45
Sweden,SWE,1971,24.37,5.92
Sweden,SWE,1972,25.51,5.81
Sweden,SWE,1973,25.81,6.38
Sweden,SWE,1974,26.77,6.77
Sweden,SWE,1975,27.25,6.92
Sweden,SWE,1976,27.87,6.64
Sweden,SWE,1977,30.13,7.13
Sweden,SWE,1978,29.06,7.52
Sweden,SWE,1979,30.02,7.43
Sweden,SWE,1980,28.3,8.21
Sweden,SWE,1981,27.29,8.9
Sweden,SWE,1982,27.11,8.69
Sweden,SWE,1983,27.56,8.69
Sweden,SWE,1984,28.71,9.24
Sweden,SWE,1985,28.25,9.16
Sweden,SWE,1986,26.57,9.94
Sweden,SWE,1987,27.37,10.49
Sweden,SWE,1988,27.52,10.91
Sweden,SWE,1989,25.93,10.89
Sweden,SWE,1990,27.03,10.77
Sweden,SWE,1991,27.18,12.11
Sweden,SWE,1992,26.57,12.28
Sweden,SWE,1993,25.34,11.66
Sweden,SWE,1994,25.99,12.19
Sweden,SWE,1995,25.47,13.44
Sweden,SWE,1996,24.67,14.1
Sweden,SWE,1997,25.13,13.72
Sweden,SWE,1998,24.25,13.68
Sweden,SWE,1999,24.8,14.07
Sweden,SWE,2000,23.79,14.71
Sweden,SWE,2001,23.8,15.91
Sweden,SWE,2002,23.25,15.66
Sweden,SWE,2003,23.57,15.36
Sweden,SWE,2004,23.24,17.11
Sweden,SWE,2005,24.2,17.64
Sweden,SWE,2006,23.21,17.16
Sweden,SWE,2007,21.54,17.66
Sweden,SWE,2008,22.42,17.49
Sweden,SWE,2009,21,17.28
Sweden,SWE,2010,21.6,16.87
Sweden,SWE,2011,21.09,16.72
Sweden,SWE,2012,20.27,16.34
Sweden,SWE,2013,19.21,17.17
Sweden,SWE,2014,18.63,17.23
Sweden,SWE,2015,18.46,16.56
Sweden,SWE,2016,17.98,16.31
Sweden,SWE,2017,17.63,16.53
Sweden,SWE,2018,16.19,15.57
Switzerland,CHE,1951,26,3.82
Switzerland,CHE,1952,25.17,3.24
Switzerland,CHE,1953,27.78,3.57
Switzerland,CHE,1954,28.87,3.59
Switzerland,CHE,1955,29.88,3.32
Switzerland,CHE,1956,29.71,3.87
Switzerland,CHE,1957,31.83,3.5
Switzerland,CHE,1958,31.04,3.54
Switzerland,CHE,1959,34.32,3.39
Switzerland,CHE,1960,34.74,3.48
Switzerland,CHE,1961,34.54,3.42
Switzerland,CHE,1962,35.51,2.9
Switzerland,CHE,1963,39.04,3.49
Switzerland,CHE,1964,37.75,3.94
Switzerland,CHE,1965,38.89,3.64
Switzerland,CHE,1966,41.85,3.55
Switzerland,CHE,1967,43.38,4.22
Switzerland,CHE,1968,43.77,3.41
Switzerland,CHE,1969,45.48,3.54
Switzerland,CHE,1970,45.36,3.89
Switzerland,CHE,1971,47.66,4.28
Switzerland,CHE,1972,47.61,4.68
Switzerland,CHE,1973,49.93,4.8
Switzerland,CHE,1974,50.92,4.36
Switzerland,CHE,1975,53.62,4.94
Switzerland,CHE,1976,53.04,5.23
Switzerland,CHE,1977,54.18,5.2
Switzerland,CHE,1978,54.11,5.1
Switzerland,CHE,1979,55.04,5.19
Switzerland,CHE,1980,53.34,6.15
Switzerland,CHE,1981,54.05,5.92
Switzerland,CHE,1982,55.12,6.81
Switzerland,CHE,1983,56.27,6.96
Switzerland,CHE,1984,53.68,6.58
Switzerland,CHE,1985,55.19,7.38
Switzerland,CHE,1986,54.83,7.37
Switzerland,CHE,1987,51.43,7.75
Switzerland,CHE,1988,51.71,7.53
Switzerland,CHE,1989,50.27,7.89
Switzerland,CHE,1990,50.41,8.56
Switzerland,CHE,1991,49.75,8.1
Switzerland,CHE,1992,49.15,9.71
Switzerland,CHE,1993,47.75,10.66
Switzerland,CHE,1994,45.39,10.72
Switzerland,CHE,1995,40.94,10.16
Switzerland,CHE,1996,40.78,9.46
Switzerland,CHE,1997,40.47,9.75
Switzerland,CHE,1998,40.46,10.75
Switzerland,CHE,1999,37.48,11.55
Switzerland,CHE,2000,39.43,12.16
Switzerland,CHE,2001,38.78,11.5
Switzerland,CHE,2002,35.29,11.85
Switzerland,CHE,2003,35.78,12.43
Switzerland,CHE,2004,34.41,12.8
Switzerland,CHE,2005,35.71,12.63
Switzerland,CHE,2006,32.77,14.03
Switzerland,CHE,2007,33.35,14
Switzerland,CHE,2008,33.41,13.34
Switzerland,CHE,2009,30.02,14.05
Switzerland,CHE,2010,31.26,14.33
Switzerland,CHE,2011,30.17,14.84
Switzerland,CHE,2012,28.15,14.52
Switzerland,CHE,2013,27.61,14.71
Switzerland,CHE,2014,27.47,14.21
Switzerland,CHE,2015,27.46,13.86
Switzerland,CHE,2016,25.18,14.87
Switzerland,CHE,2017,25.48,14.46
Switzerland,CHE,2018,24.72,14.31
Syria,SYR,1998,7.19,2.29
Syria,SYR,1999,9.24,2.31
Syria,SYR,2000,8.28,4.9
Syria,SYR,2001,6.53,2.31
Syria,SYR,2002,8.39,2.16
Syria,SYR,2003,9.01,3.17
Syria,SYR,2004,8.19,2.74
Syria,SYR,2005,8.05,2.59
Syria,SYR,2006,7.77,2.68
Syria,SYR,2007,9.08,2.28
Syria,SYR,2008,11.64,3.26
Syria,SYR,2009,9.84,3.26
Syria,SYR,2010,10.43,3.25
Tajikistan,TJK,1981,18.33,4.78
Tajikistan,TJK,1982,18.11,5.23
Tajikistan,TJK,1985,19.42,6.77
Tajikistan,TJK,1986,21.14,7.17
Tajikistan,TJK,1987,22.7,6.6
Tajikistan,TJK,1988,22.77,8.82
Tajikistan,TJK,1989,23.1,7.48
Tajikistan,TJK,1990,16.31,4.85
Tajikistan,TJK,1991,16.91,4.98
Tajikistan,TJK,1992,16.82,4.39
Tajikistan,TJK,1993,12.43,2.89
Tajikistan,TJK,1994,9.92,2.64
Tajikistan,TJK,1995,7.32,2.33
Tajikistan,TJK,1996,7.49,1.73
Tajikistan,TJK,1997,7.54,2.63
Tajikistan,TJK,1998,8.11,3.12
Tajikistan,TJK,1999,7.77,2.67
Tajikistan,TJK,2000,5.22,2.36
Tajikistan,TJK,2001,5.13,2.58
Tajikistan,TJK,2002,6.6,2.86
Tajikistan,TJK,2003,7.8,3.45
Tajikistan,TJK,2004,7.9,3.34
Tajikistan,TJK,2005,6.78,3.49
Tajikistan,TJK,2016,6.19,3.37
Tajikistan,TJK,2017,5.51,2.89
Thailand,THA,1969,2.48,1.13
Thailand,THA,1970,2.83,0.96
Thailand,THA,1971,2.9,1.12
Thailand,THA,1972,2.57,1.04
Thailand,THA,1973,3.97,1.45
Thailand,THA,1974,4.24,1.84
Thailand,THA,1975,5.06,2.21
Thailand,THA,1976,3.5,1.55
Thailand,THA,1977,4.23,1.71
Thailand,THA,1978,4.69,1.52
Thailand,THA,1979,5.65,1.98
Thailand,THA,1980,6.6,2.17
Thailand,THA,1981,6.2,1.94
